area(wards,Boroughs) KBIfraction originalfration
E05000106 0.75 0.4426
E05000107 0.815789473684 0.647
E05000108 0.83185840708 0.5278
E05000109 0.823076923077 0.4266
E05000110 0.693693693694 0.5408
E05000111 0.646551724138 0.4711
E05000112 0.882352941176 0.3954
E05000113 0.875968992248 0.4173
E05000114 0.982456140351 0.6459
E05000115 0.95867768595 0.6471
E05000116 0.726315789474 0.3505
E05000117 0.6 0.646
E05000118 0.741071428571 0.5423
E05000119 0.75 0.5227
E05000120 0.825 0.4687
E05000121 0.917808219178 0.5857
E05000122 0.754237288136 0.5817
E05000123 0.776923076923 0.3782
E05000124 0.622641509434 0.4908
E05000125 0.905172413793 0.4604
E05000126 0.723684210526 0.4687
E05000127 0.732142857143 0.498
E05000128 0.861386138614 0.2258
E05000129 0.666666666667 0.2694
E05000130 0.796116504854 0.2421
E05000131 0.8125 0.2175
E05000132 0.833333333333 0.2029
E05000133 0.715789473684 0.2082
E05000134 0.941860465116 0.2839
E05000135 0.711111111111 0.2027
E05000136 0.873684210526 0.2911
E05000137 0.918604651163 0.2294
E05000138 0.727272727273 0.3054
E05000139 0.851851851852 0.2074
E05000140 0.864583333333 0.298
E05000141 0.721649484536 0.2525
E05000142 0.825688073394 0.3198
E05000143 0.745283018868 0.3337
E05000144 0.75 0.2203
E05000145 0.843137254902 0.2157
E05000146 0.908396946565 0.4393
E05000147 0.907407407407 0.5
E05000148 0.820512820513 0.4919
E05000149 0.809160305344 0.4197
E05000150 0.734042553191 0.5354
E05000151 0.663366336634 0.4077
E05000152 0.870967741935 0.4732
E05000153 0.900763358779 0.456
E05000154 1.0 0.6201
E05000155 0.940594059406 0.5218
E05000156 0.761061946903 0.4788
E05000157 0.986666666667 0.648
E05000158 0.870967741935 0.3712
E05000159 0.8125 0.4131
E05000160 0.721649484536 0.4803
E05000161 0.751937984496 0.5232
E05000162 0.752688172043 0.4233
E05000163 0.943925233645 0.4986
E05000164 0.838709677419 0.3391
E05000165 0.905982905983 0.3791
E05000166 0.900826446281 0.3387
E05000167 0.857142857143 0.454
E05000168 0.772357723577 0.4345
E05000169 0.90756302521 0.4066
E05000170 0.889830508475 0.3219
E05000171 0.861111111111 0.3022
E05000172 0.696078431373 0.4699
E05000173 0.895652173913 0.2613
E05000174 0.842105263158 0.3041
E05000175 0.847222222222 0.3299
E05000176 0.848214285714 0.3437
E05000177 0.75 0.5037
E05000178 0.87962962963 0.4734
E05000179 0.884297520661 0.2922
E05000180 0.846153846154 0.3998
E05000181 0.87619047619 0.4729
E05000183 0.883928571429 0.5062
E05000182 0.801886792453 0.2875
E05000184 0.736363636364 0.4929
E05000185 0.754716981132 0.5332
E05000186 0.866666666667 0.4234
E05000187 0.91452991453 0.4623
E05000188 0.814159292035 0.314
E05000189 0.77 0.4948
E05000190 0.747663551402 0.4906
E05000191 0.831775700935 0.2411
E05000192 0.866666666667 0.281
E05000193 0.828828828829 0.3458
E05000194 0.842592592593 0.4255
E05000195 0.921568627451 0.5071
E05000196 0.880733944954 0.4089
E05000197 0.834710743802 0.453
E05000198 0.882882882883 0.5052
E05000199 0.919642857143 0.4968
E05000200 0.74 0.4141
E05000201 0.868421052632 0.4389
E05000202 0.796116504854 0.4687
E05000203 0.893203883495 0.5013
E05000204 0.919642857143 0.4823
