area(wards,Boroughs) KBIfraction originalfration
E05000106 0.836206896552 0.4426
E05000107 0.828947368421 0.647
E05000108 0.796460176991 0.5278
E05000109 0.876923076923 0.4266
E05000110 0.81981981982 0.5408
E05000111 0.827586206897 0.4711
E05000112 0.823529411765 0.3954
E05000113 0.852713178295 0.4173
E05000114 0.850877192982 0.6459
E05000115 0.900826446281 0.6471
E05000116 0.821052631579 0.3505
E05000117 0.85 0.646
E05000118 0.919642857143 0.5423
E05000119 0.833333333333 0.5227
E05000120 0.8 0.4687
E05000121 0.904109589041 0.5857
E05000122 0.78813559322 0.5817
E05000123 0.892307692308 0.3782
E05000124 0.839622641509 0.4908
E05000125 0.853448275862 0.4604
E05000126 0.828947368421 0.4687
E05000127 0.767857142857 0.498
E05000128 0.811881188119 0.2258
E05000129 0.888888888889 0.2694
E05000130 0.757281553398 0.2421
E05000131 0.78125 0.2175
E05000132 0.84375 0.2029
E05000133 0.884210526316 0.2082
E05000134 0.895348837209 0.2839
E05000135 0.922222222222 0.2027
E05000136 0.789473684211 0.2911
E05000137 0.872093023256 0.2294
E05000138 0.827272727273 0.3054
E05000139 0.814814814815 0.2074
E05000140 0.822916666667 0.298
E05000141 0.927835051546 0.2525
E05000142 0.779816513761 0.3198
E05000143 0.858490566038 0.3337
E05000144 0.894230769231 0.2203
E05000145 0.833333333333 0.2157
E05000146 0.839694656489 0.4393
E05000147 0.87962962963 0.5
E05000148 0.794871794872 0.4919
E05000149 0.81679389313 0.4197
E05000150 0.797872340426 0.5354
E05000151 0.841584158416 0.4077
E05000152 0.838709677419 0.4732
E05000153 0.832061068702 0.456
E05000154 0.986301369863 0.6201
E05000155 0.772277227723 0.5218
E05000156 0.858407079646 0.4788
E05000157 0.813333333333 0.648
E05000158 0.83064516129 0.3712
E05000159 0.848214285714 0.4131
E05000160 0.701030927835 0.4803
E05000161 0.837209302326 0.5232
E05000162 0.806451612903 0.4233
E05000163 0.841121495327 0.4986
E05000164 0.838709677419 0.3391
E05000165 0.82905982906 0.3791
E05000166 0.900826446281 0.3387
E05000167 0.857142857143 0.454
E05000168 0.886178861789 0.4345
E05000169 0.831932773109 0.4066
E05000170 0.822033898305 0.3219
E05000171 0.777777777778 0.3022
E05000172 0.813725490196 0.4699
E05000173 0.852173913043 0.2613
E05000174 0.80701754386 0.3041
E05000175 0.777777777778 0.3299
E05000176 0.830357142857 0.3437
E05000177 0.8359375 0.5037
E05000178 0.833333333333 0.4734
E05000179 0.785123966942 0.2922
E05000180 0.846153846154 0.3998
E05000181 0.809523809524 0.4729
E05000183 0.830357142857 0.5062
E05000182 0.896226415094 0.2875
E05000184 0.881818181818 0.4929
E05000185 0.839622641509 0.5332
E05000186 0.771428571429 0.4234
E05000187 0.957264957265 0.4623
E05000188 0.805309734513 0.314
E05000189 0.91 0.4948
E05000190 0.831775700935 0.4906
E05000191 0.88785046729 0.2411
E05000192 0.866666666667 0.281
E05000193 0.81981981982 0.3458
E05000194 0.861111111111 0.4255
E05000195 0.872549019608 0.5071
E05000196 0.697247706422 0.4089
E05000197 0.801652892562 0.453
E05000198 0.81981981982 0.5052
E05000199 0.794642857143 0.4968
E05000200 0.88 0.4141
E05000201 0.80701754386 0.4389
E05000202 0.854368932039 0.4687
E05000203 0.834951456311 0.5013
E05000204 0.892857142857 0.4823
E05000205 0.931623931624 0.3602
E05000206 0.853211009174 0.454
E05000207 0.843137254902 0.4807
E05000208 0.857142857143 0.3824
E05000209 0.824074074074 0.3658
E05000210 0.83185840708 0.4628
E05000211 0.87 0.5318
E05000212 0.826446280992 0.4393
E05000213 0.884615384615 0.3676
E05000214 0.807339449541 0.5423
E05000215 0.836538461538 0.2945
E05000216 0.88785046729 0.4141
E05000217 0.742574257426 0.5791
E05000218 0.824742268041 0.5174
E05000219 0.85 0.5569
E05000220 0.894736842105 0.56
E05000221 0.834586466165 0.4594
E05000222 0.832061068702 0.2365
E05000223 0.851851851852 0.4811
E05000224 0.81 0.4923
E05000225 0.794642857143 0.309
E05000226 0.760330578512 0.5063
E05000227 0.871287128713 0.4411
E05000228 0.776119402985 0.4459
E05000229 0.826446280992 0.3892
E05000230 0.834532374101 0.4051
E05000266 0.806818181818 0.1973
E05000267 0.81308411215 0.3904
E05000268 0.858490566038 0.1919
E05000269 0.80198019802 0.2732
E05000270 0.797872340426 0.28
E05000271 0.834862385321 0.2437
E05000272 0.810526315789 0.1646
E05000273 0.828282828283 0.3386
E05000274 0.858823529412 0.1899
E05000275 0.803738317757 0.2613
E05000276 0.89898989899 0.1503
E05000278 0.864864864865 0.3017
E05000277 0.842105263158 0.3755
E05000279 0.808510638298 0.1891
E05000280 0.855855855856 0.2056
E05000281 0.834862385321 0.1553
E05000282 0.843137254902 0.2964
E05000283 0.923076923077 0.2936
E05000284 0.803571428571 0.2709
E05000285 0.845238095238 0.4647
E05000286 0.783505154639 0.3871
E05000287 0.886363636364 0.5151
E05000288 0.79797979798 0.461
E05000289 0.877777777778 0.3996
E05000290 0.848837209302 0.5019
E05000291 0.80487804878 0.3983
E05000292 0.807692307692 0.3997
E05000293 0.821428571429 0.4241
E05000294 0.93023255814 0.4161
E05000295 0.873563218391 0.4834
E05000296 0.838709677419 0.5084
E05000297 0.871794871795 0.3907
E05000298 0.805194805195 0.4577
E05000299 0.876404494382 0.5414
E05000300 0.843373493976 0.437
E05000301 0.857142857143 0.4682
E05000302 0.809523809524 0.4765
E05000303 0.863636363636 0.4299
E05000304 0.914634146341 0.5387
E05000305 0.910256410256 0.4231
E05000306 0.830357142857 0.6488
E05000307 0.897959183673 0.6459
E05000308 0.835051546392 0.7167
E05000309 0.831578947368 0.6422
E05000310 0.820754716981 0.7593
E05000311 0.814432989691 0.7305
E05000312 0.828282828283 0.6923
E05000313 0.814432989691 0.7709
E05000314 0.795698924731 0.7897
E05000315 0.9 0.6972
E05000316 0.727272727273 0.7573
E05000317 0.803921568627 0.7133
E05000318 0.821052631579 0.7553
E05000319 0.865079365079 0.6243
E05000321 0.821782178218 0.7606
E05000322 0.844660194175 0.6543
E05000320 0.849056603774 0.6982
E05000323 0.871287128713 0.6301
E05000346 0.808510638298 0.64
E05000347 0.805309734513 0.4392
E05000348 0.865168539326 0.2668
E05000349 0.866666666667 0.2646
E05000350 0.815217391304 0.5597
E05000351 0.816091954023 0.6647
E05000352 0.743119266055 0.6434
E05000353 0.850574712644 0.5597
E05000354 0.918604651163 0.5733
E05000355 0.869565217391 0.4937
E05000356 0.838709677419 0.4715
E05000357 0.788888888889 0.4948
E05000358 0.899159663866 0.4896
E05000359 0.814814814815 0.4882
E05000360 0.827586206897 0.4417
E05000361 0.84 0.5101
E05000362 0.811111111111 0.4508
E05000363 0.93137254902 0.6341
E05000364 0.855769230769 0.4538
E05000365 0.840425531915 0.2718
E05000366 0.88 0.2782
E05000367 0.829268292683 0.3097
E05000368 0.734513274336 0.3111
E05000369 0.84375 0.2787
E05000370 0.79381443299 0.3029
E05000371 0.821428571429 0.223
E05000372 0.827956989247 0.1922
E05000373 0.885245901639 0.193
E05000374 0.791208791209 0.2267
E05000375 0.859504132231 0.2669
E05000376 0.836734693878 0.2425
E05000377 0.831683168317 0.2218
E05000378 0.747474747475 0.2205
E05000379 0.875 0.2408
E05000380 0.835051546392 0.2781
E05000381 0.838095238095 0.2114
E05000416 0.853658536585 0.2967
E05000417 0.899224806202 0.1832
E05000418 0.8 0.1804
E05000419 0.868421052632 0.198
E05000420 0.808 0.199
E05000421 0.842519685039 0.2097
E05000422 0.861386138614 0.2502
E05000423 0.796610169492 0.1701
E05000424 0.777777777778 0.2315
E05000425 0.826086956522 0.2012
E05000426 0.872 0.2159
E05000427 0.789473684211 0.2541
E05000428 0.758620689655 0.2091
