wards KBIfraction originalfration
E05000064 0.9125 0.76887755102
E05000065 0.471264367816 0.548370672098
E05000066 0.962962962963 0.769230769231
E05000067 0.975903614458 0.798640611725
E05000068 0.951807228916 0.753515301902
E05000069 0.941176470588 0.730134932534
E05000070 0.573170731707 0.641584158416
E05000072 0.666666666667 0.729521715228
E05000071 0.855421686747 0.654285714286
E05000073 0.880952380952 0.762804574838
E05000074 0.927710843373 0.715259570005
E05000075 0.448275862069 0.517538461538
E05000076 0.939024390244 0.734093067426
E05000077 0.845238095238 0.588469184891
E05000078 0.759036144578 0.792361720808
E05000079 0.126582278481 0.469127040454
E05000080 0.898734177215 0.699178644764
E05000083 0.918604651163 0.795228628231
E05000081 0.987654320988 0.810166799047
E05000082 0.914634146341 0.731386861314
E05000084 0.0731707317073 0.290888511602
E05000106 0.948275862069 0.835335481981
E05000107 0.973684210526 0.850400712378
E05000108 0.867256637168 0.768222506394
E05000109 0.792307692308 0.720331459012
E05000110 0.990990990991 0.821581196581
E05000111 1.0 0.842218137255
E05000112 0.478991596639 0.594074526573
E05000113 0.852713178295 0.780246172321
E05000114 0.587719298246 0.679093912223
E05000115 0.561983471074 0.676483326115
E05000116 0.210526315789 0.413902053712
E05000117 1.0 0.855678906917
E05000118 0.892857142857 0.844159315691
E05000119 0.95 0.829776422764
E05000120 0.891666666667 0.762813211845
E05000121 0.0684931506849 0.662515566625
E05000122 0.991525423729 0.791383219955
E05000123 0.2 0.479532163743
E05000124 0.952830188679 0.850670716274
E05000125 0.844827586207 0.718983050847
E05000126 0.960526315789 0.846506300115
E05000127 0.982142857143 0.82443344621
E05000085 0.240740740741 0.283863804589
E05000086 0.694915254237 0.373421717172
E05000087 0.625 0.49711751663
E05000088 0.652631578947 0.318203088442
E05000089 0.508771929825 0.305766312595
E05000090 0.653465346535 0.418690819267
E05000091 0.142857142857 0.205368035787
E05000092 0.478260869565 0.365100671141
E05000093 0.833333333333 0.633617350891
E05000094 0.135338345865 0.281260945709
E05000095 0.376 0.375350140056
E05000096 0.80198019802 0.521720430108
E05000097 0.717948717949 0.453588143526
E05000098 0.408333333333 0.472926921621
E05000099 0.747826086957 0.392057761733
E05000100 0.0442477876106 0.143908722856
E05000101 0.424778761062 0.308026888098
E05000102 0.111111111111 0.32565404139
E05000103 0.601941747573 0.376394849785
E05000104 0.0434782608696 0.273363524084
E05000105 0.123966942149 0.259517177344
E05000285 0.916666666667 0.676391382406
E05000286 0.896907216495 0.782204515272
E05000287 0.545454545455 0.389812889813
E05000288 0.555555555556 0.485923423423
E05000289 0.766666666667 0.554495228528
E05000290 0.790697674419 0.600995024876
E05000291 0.914634146341 0.73118729097
E05000292 0.910256410256 0.66029143898
E05000293 0.714285714286 0.44901866922
E05000294 0.720930232558 0.360356138707
E05000295 0.850574712644 0.556082830026
E05000296 0.548387096774 0.363636363636
E05000297 0.948717948718 0.757385854969
E05000298 0.883116883117 0.732963549921
E05000299 0.651685393258 0.403451492537
E05000300 0.831325301205 0.53517364203
E05000301 0.32967032967 0.341754708314
E05000302 0.75 0.359778597786
E05000303 0.875 0.774588235294
E05000304 0.512195121951 0.352260198456
E05000305 0.75641025641 0.498994974874
E05000043 0.723577235772 0.605208333333
E05000044 0.0 0.320580474934
E05000045 0.367741935484 0.639534883721
E05000046 0.0714285714286 0.290456431535
E05000047 0.636363636364 0.515743756786
E05000048 0.710743801653 0.636532048907
E05000049 0.233870967742 0.459939658062
E05000050 0.727272727273 0.753851091142
E05000051 0.844262295082 0.794201975151
E05000052 0.247933884298 0.862955637186
E05000053 0.492307692308 0.746169916435
E05000054 0.606299212598 0.65697290152
E05000055 0.475177304965 0.76071922545
E05000056 0.81512605042 0.689384800965
E05000057 0.679104477612 0.674331883157
E05000058 0.876033057851 0.7150997151
E05000059 0.791304347826 0.780573025856
E05000060 0.596638655462 0.56853173113
E05000061 0.389312977099 0.567040115649
E05000062 0.466165413534 0.55250965251
E05000063 0.595588235294 0.509594882729
E05000128 0.0990099009901 0.650292924741
E05000129 0.454545454545 0.501403705783
