area(wards,Boroughs) KBIfraction originalfration
E05000106 0.98275862069 0.4426
E05000107 1.0 0.647
E05000108 0.991150442478 0.5278
E05000109 0.892307692308 0.4266
E05000110 0.990990990991 0.5408
E05000111 0.991379310345 0.4711
E05000112 0.983193277311 0.3954
E05000113 0.821705426357 0.4173
E05000114 1.0 0.6459
E05000115 1.0 0.6471
E05000116 1.0 0.3505
E05000117 0.95 0.646
E05000118 0.964285714286 0.5423
E05000119 1.0 0.5227
E05000120 1.0 0.4687
E05000121 0.986301369863 0.5857
E05000122 0.991525423729 0.5817
E05000123 1.0 0.3782
E05000124 1.0 0.4908
E05000125 0.98275862069 0.4604
E05000126 0.973684210526 0.4687
E05000127 0.991071428571 0.498
E05000128 0.0 0.2258
E05000129 0.010101010101 0.2694
E05000130 0.0 0.2421
E05000131 0.0416666666667 0.2175
E05000132 0.0 0.2029
E05000133 0.0526315789474 0.2082
E05000134 0.941860465116 0.2839
E05000135 0.266666666667 0.2027
E05000136 0.989473684211 0.2911
E05000137 0.046511627907 0.2294
E05000138 0.0181818181818 0.3054
E05000139 0.037037037037 0.2074
E05000140 1.0 0.298
E05000141 0.329896907216 0.2525
E05000142 0.981651376147 0.3198
E05000143 1.0 0.3337
E05000144 0.0 0.2203
E05000145 0.0 0.2157
E05000146 0.961832061069 0.4393
E05000147 1.0 0.5
E05000148 1.0 0.4919
E05000149 1.0 0.4197
E05000150 1.0 0.5354
E05000151 1.0 0.4077
E05000152 0.5 0.4732
E05000153 0.213740458015 0.456
E05000154 0.794520547945 0.6201
E05000155 1.0 0.5218
E05000156 1.0 0.4788
E05000157 0.973333333333 0.648
E05000158 1.0 0.3712
E05000159 0.982142857143 0.4131
E05000160 1.0 0.4803
E05000161 1.0 0.5232
E05000162 1.0 0.4233
E05000163 1.0 0.4986
E05000164 1.0 0.3391
E05000165 1.0 0.3791
E05000166 1.0 0.3387
E05000167 1.0 0.454
E05000168 1.0 0.4345
E05000169 1.0 0.4066
E05000170 0.915254237288 0.3219
E05000171 0.777777777778 0.3022
E05000172 1.0 0.4699
E05000173 0.00869565217391 0.2613
E05000174 0.0175438596491 0.3041
E05000175 0.979166666667 0.3299
E05000176 0.991071428571 0.3437
E05000177 1.0 0.5037
E05000178 1.0 0.4734
E05000179 0.0247933884298 0.2922
E05000180 1.0 0.3998
E05000181 1.0 0.4729
E05000183 1.0 0.5062
E05000182 0.0 0.2875
E05000184 1.0 0.4929
E05000185 1.0 0.5332
E05000186 1.0 0.4234
E05000187 1.0 0.4623
E05000188 1.0 0.314
E05000189 1.0 0.4948
E05000190 1.0 0.4906
E05000191 0.0 0.2411
E05000192 0.0 0.281
E05000193 1.0 0.3458
E05000194 0.990740740741 0.4255
E05000195 0.950980392157 0.5071
E05000196 1.0 0.4089
E05000197 1.0 0.453
E05000198 1.0 0.5052
E05000199 1.0 0.4968
