wards KBIfraction originalfration
E05000064 0.55 0.719733079123
E05000065 0.471264367816 0.504658385093
E05000066 0.469135802469 0.721236925875
E05000067 0.518072289157 0.767461669506
E05000068 0.614457831325 0.715607401448
E05000069 0.494117647059 0.672727272727
E05000070 0.536585365854 0.632278481013
E05000072 0.452380952381 0.674063116371
E05000071 0.493975903614 0.615341545353
E05000073 0.559523809524 0.697085523172
E05000074 0.481927710843 0.642105263158
E05000075 0.367816091954 0.476277372263
E05000076 0.548780487805 0.699814986124
E05000077 0.559523809524 0.570068746695
E05000078 0.457831325301 0.702725020644
E05000079 0.379746835443 0.46115819209
E05000080 0.493670886076 0.642380708055
E05000083 0.523255813953 0.730158730159
E05000081 0.567901234568 0.766731898239
E05000082 0.439024390244 0.666666666667
E05000084 0.475609756098 0.348725017229
E05000106 0.543103448276 0.746629986245
E05000107 0.513157894737 0.834090909091
E05000108 0.53982300885 0.696798493409
E05000109 0.438461538462 0.553546199491
E05000110 0.594594594595 0.750751571468
E05000111 0.51724137931 0.748514851485
E05000112 0.470588235294 0.431309041835
E05000113 0.527131782946 0.612222823148
E05000114 0.464912280702 0.618019709057
E05000115 0.404958677686 0.636661978434
E05000116 0.494736842105 0.257723233178
E05000117 0.6 0.835494327391
E05000118 0.571428571429 0.779539641944
E05000119 0.525 0.740909090909
E05000120 0.483333333333 0.66173245614
E05000121 0.397260273973 0.585213032581
E05000122 0.466101694915 0.733528550512
E05000123 0.423076923077 0.33495423341
E05000124 0.566037735849 0.783337441459
E05000125 0.508620689655 0.598984771574
E05000126 0.552631578947 0.724990633196
E05000127 0.482142857143 0.739893211289
E05000085 0.527777777778 0.32418879056
E05000086 0.440677966102 0.37127284386
E05000087 0.461538461538 0.396256471525
E05000088 0.484210526316 0.324955116697
E05000089 0.5 0.286690647482
E05000090 0.465346534653 0.439052795031
E05000091 0.411764705882 0.180406212664
E05000092 0.44347826087 0.263053797468
E05000093 0.479166666667 0.631230393865
E05000094 0.413533834586 0.233846153846
E05000095 0.56 0.33681462141
E05000096 0.425742574257 0.499654696133
E05000097 0.487179487179 0.416778074866
E05000098 0.516666666667 0.35325016415
E05000099 0.478260869565 0.46296870158
E05000100 0.345132743363 0.167151162791
E05000101 0.451327433628 0.358554873892
E05000102 0.487179487179 0.32802124834
E05000103 0.485436893204 0.37489504618
E05000104 0.460869565217 0.35253164557
E05000105 0.495867768595 0.263768115942
E05000285 0.464285714286 0.682179793158
E05000286 0.474226804124 0.687210545066
E05000287 0.5 0.475022301517
E05000288 0.414141414141 0.456838021339
E05000289 0.522222222222 0.52043212776
E05000290 0.56976744186 0.617889908257
E05000291 0.59756097561 0.705290611028
E05000292 0.448717948718 0.616279069767
E05000293 0.47619047619 0.451473136915
E05000294 0.418604651163 0.486361534905
E05000295 0.586206896552 0.614096573209
E05000296 0.483870967742 0.389110225764
E05000297 0.615384615385 0.676143386897
E05000298 0.506493506494 0.677984274482
E05000299 0.393258426966 0.487635574837
E05000300 0.457831325301 0.533942040492
E05000301 0.384615384615 0.391091131998
E05000302 0.5 0.415019762846
E05000303 0.579545454545 0.723285486443
E05000304 0.512195121951 0.396990140114
E05000305 0.448717948718 0.481278923012
E05000043 0.471544715447 0.521698407743
E05000044 0.395348837209 0.322622107969
E05000045 0.470967741935 0.565443425076
E05000046 0.444444444444 0.329398324448
E05000047 0.477272727273 0.395755305868
E05000048 0.512396694215 0.545086119554
E05000049 0.435483870968 0.338443737345
E05000050 0.512396694215 0.735628742515
E05000051 0.598360655738 0.716028840821
E05000052 0.586776859504 0.759516933578
E05000053 0.438461538462 0.705206004471
E05000054 0.527559055118 0.622624963461
E05000055 0.475177304965 0.718048780488
E05000056 0.504201680672 0.576736672052
E05000057 0.574626865672 0.646855010661
E05000058 0.520661157025 0.631455399061
E05000059 0.504347826087 0.67614379085
E05000060 0.470588235294 0.481170245876
E05000061 0.557251908397 0.459441489362
E05000062 0.496240601504 0.554902680867
E05000063 0.492647058824 0.436090225564
E05000128 0.544554455446 0.49048013245
E05000129 0.474747474747 0.320322180917
E05000130 0.52427184466 0.325885978428
E05000131 0.46875 0.184009642427
E05000132 0.510416666667 0.388611803824
E05000133 0.589473684211 0.622854340363
E05000134 0.53488372093 0.244129554656
E05000135 0.544444444444 0.515430677107
E05000136 0.557894736842 0.217145167812
E05000137 0.476744186047 0.282340116279
E05000138 0.545454545455 0.267954640907
E05000139 0.472222222222 0.163252240717
E05000140 0.416666666667 0.254875886525
E05000141 0.453608247423 0.202052944354
E05000142 0.477064220183 0.219079780498
E05000143 0.5 0.148532569792
E05000144 0.538461538462 0.46033703247
E05000145 0.441176470588 0.368585977282
E05000026 0.326086956522 0.203330411919
E05000027 0.402777777778 0.374650512582
E05000028 0.432098765432 0.296251511487
E05000029 0.450704225352 0.385219097449
