area(wards,Boroughs) KBIfraction originalfration
E05000106 0.681034482759 0.4426
E05000107 0.565789473684 0.647
E05000108 0.814159292035 0.5278
E05000109 0.453846153846 0.4266
E05000110 0.711711711712 0.5408
E05000111 0.775862068966 0.4711
E05000112 0.521008403361 0.3954
E05000113 0.589147286822 0.4173
E05000114 0.894736842105 0.6459
E05000115 0.909090909091 0.6471
E05000116 0.515789473684 0.3505
E05000117 0.575 0.646
E05000118 0.785714285714 0.5423
E05000119 0.641666666667 0.5227
E05000120 0.766666666667 0.4687
E05000121 0.904109589041 0.5857
E05000122 0.64406779661 0.5817
E05000123 0.723076923077 0.3782
E05000124 0.622641509434 0.4908
E05000125 0.793103448276 0.4604
E05000126 0.605263157895 0.4687
E05000127 0.669642857143 0.498
E05000128 0.118811881188 0.2258
E05000129 0.141414141414 0.2694
E05000130 0.0970873786408 0.2421
E05000131 0.427083333333 0.2175
E05000132 0.104166666667 0.2029
E05000133 0.0421052631579 0.2082
E05000134 0.46511627907 0.2839
E05000135 0.0111111111111 0.2027
E05000136 0.389473684211 0.2911
E05000137 0.197674418605 0.2294
E05000138 0.181818181818 0.3054
E05000139 0.296296296296 0.2074
E05000140 0.552083333333 0.298
E05000141 0.40206185567 0.2525
E05000142 0.339449541284 0.3198
E05000143 0.632075471698 0.3337
E05000144 0.115384615385 0.2203
E05000145 0.392156862745 0.2157
E05000146 0.374045801527 0.4393
E05000147 0.722222222222 0.5
E05000148 0.786324786325 0.4919
E05000149 0.763358778626 0.4197
E05000150 0.648936170213 0.5354
E05000151 0.752475247525 0.4077
E05000152 0.427419354839 0.4732
E05000153 0.328244274809 0.456
E05000154 0.972602739726 0.6201
E05000155 0.782178217822 0.5218
E05000156 0.716814159292 0.4788
E05000157 0.96 0.648
E05000158 0.790322580645 0.3712
E05000159 0.616071428571 0.4131
E05000160 0.659793814433 0.4803
E05000161 0.806201550388 0.5232
E05000162 0.655913978495 0.4233
E05000163 0.88785046729 0.4986
E05000164 0.798387096774 0.3391
E05000165 0.854700854701 0.3791
E05000166 0.710743801653 0.3387
E05000167 0.84126984127 0.454
E05000168 0.837398373984 0.4345
E05000169 0.672268907563 0.4066
E05000170 0.5 0.3219
E05000171 0.481481481481 0.3022
E05000172 0.911764705882 0.4699
E05000173 0.182608695652 0.2613
E05000174 0.184210526316 0.3041
E05000175 0.4375 0.3299
E05000176 0.455357142857 0.3437
E05000177 0.84375 0.5037
E05000178 0.814814814815 0.4734
E05000179 0.280991735537 0.2922
E05000180 0.788461538462 0.3998
E05000181 0.866666666667 0.4729
E05000183 0.758928571429 0.5062
E05000182 0.0660377358491 0.2875
E05000184 0.909090909091 0.4929
E05000185 0.924528301887 0.5332
E05000186 0.92380952381 0.4234
E05000187 0.91452991453 0.4623
E05000188 0.699115044248 0.314
E05000189 0.95 0.4948
E05000190 0.971962616822 0.4906
E05000191 0.130841121495 0.2411
E05000192 0.209523809524 0.281
E05000193 0.558558558559 0.3458
E05000194 0.638888888889 0.4255
E05000195 0.892156862745 0.5071
E05000196 0.788990825688 0.4089
E05000197 0.96694214876 0.453
E05000198 0.954954954955 0.5052
E05000199 0.901785714286 0.4968
E05000200 0.71 0.4141
E05000201 0.929824561404 0.4389
E05000202 0.766990291262 0.4687
E05000203 0.902912621359 0.5013
E05000204 0.946428571429 0.4823
E05000205 0.675213675214 0.3602
E05000206 0.871559633028 0.454
E05000207 0.78431372549 0.4807
E05000208 0.633928571429 0.3824
E05000209 0.666666666667 0.3658
E05000210 0.743362831858 0.4628
E05000211 0.96 0.5318
E05000212 0.884297520661 0.4393
E05000213 0.557692307692 0.3676
E05000214 0.899082568807 0.5423
E05000215 0.182692307692 0.2945
E05000216 0.495327102804 0.4141
E05000217 0.643564356436 0.5791
E05000218 0.711340206186 0.5174
