area(wards,Boroughs) KBIfraction originalfration
E05000106 0.586206896552 0.4426
E05000107 0.539473684211 0.647
E05000108 0.610619469027 0.5278
E05000109 0.5 0.4266
E05000110 0.567567567568 0.5408
E05000111 0.48275862069 0.4711
E05000112 0.470588235294 0.3954
E05000113 0.596899224806 0.4173
E05000114 0.833333333333 0.6459
E05000115 0.694214876033 0.6471
E05000116 0.6 0.3505
E05000117 0.6 0.646
E05000118 0.482142857143 0.5423
E05000119 0.55 0.5227
E05000120 0.575 0.4687
E05000121 0.671232876712 0.5857
E05000122 0.661016949153 0.5817
E05000123 0.6 0.3782
E05000124 0.575471698113 0.4908
E05000125 0.551724137931 0.4604
E05000126 0.552631578947 0.4687
E05000127 0.526785714286 0.498
E05000128 0.594059405941 0.2258
E05000129 0.59595959596 0.2694
E05000130 0.533980582524 0.2421
E05000131 0.5 0.2175
E05000132 0.53125 0.2029
E05000133 0.578947368421 0.2082
E05000134 0.5 0.2839
E05000135 0.566666666667 0.2027
E05000136 0.505263157895 0.2911
E05000137 0.593023255814 0.2294
E05000138 0.609090909091 0.3054
E05000139 0.583333333333 0.2074
E05000140 0.583333333333 0.298
E05000141 0.474226804124 0.2525
E05000142 0.559633027523 0.3198
E05000143 0.584905660377 0.3337
E05000144 0.461538461538 0.2203
E05000145 0.480392156863 0.2157
E05000146 0.526717557252 0.4393
E05000147 0.527777777778 0.5
E05000148 0.547008547009 0.4919
E05000149 0.580152671756 0.4197
E05000150 0.553191489362 0.5354
E05000151 0.564356435644 0.4077
E05000152 0.548387096774 0.4732
E05000153 0.526717557252 0.456
E05000154 0.506849315068 0.6201
E05000155 0.475247524752 0.5218
E05000156 0.566371681416 0.4788
E05000157 0.693333333333 0.648
E05000158 0.540322580645 0.3712
E05000159 0.553571428571 0.4131
E05000160 0.628865979381 0.4803
E05000161 0.542635658915 0.5232
E05000162 0.548387096774 0.4233
E05000163 0.588785046729 0.4986
E05000164 0.564516129032 0.3391
E05000165 0.555555555556 0.3791
