area(wards,Boroughs) KBIfraction originalfration
E05000106 0.913793103448 0.4426
E05000107 1.0 0.647
E05000108 0.991150442478 0.5278
E05000109 0.930769230769 0.4266
E05000110 1.0 0.5408
E05000111 0.956896551724 0.4711
E05000112 0.689075630252 0.3954
E05000113 0.961240310078 0.4173
E05000114 0.991228070175 0.6459
E05000115 0.99173553719 0.6471
E05000116 0.736842105263 0.3505
E05000117 1.0 0.646
E05000118 0.982142857143 0.5423
E05000119 0.983333333333 0.5227
E05000120 0.941666666667 0.4687
E05000121 0.712328767123 0.5857
E05000122 1.0 0.5817
E05000123 0.792307692308 0.3782
E05000124 0.971698113208 0.4908
E05000125 0.887931034483 0.4604
E05000126 0.960526315789 0.4687
E05000127 0.982142857143 0.498
E05000128 0.841584158416 0.2258
E05000129 0.262626262626 0.2694
E05000130 0.592233009709 0.2421
E05000131 0.822916666667 0.2175
E05000132 0.78125 0.2029
E05000133 0.726315789474 0.2082
E05000134 0.988372093023 0.2839
E05000135 0.822222222222 0.2027
E05000136 0.926315789474 0.2911
E05000137 0.837209302326 0.2294
E05000138 0.309090909091 0.3054
E05000139 0.972222222222 0.2074
E05000140 1.0 0.298
E05000141 0.680412371134 0.2525
E05000142 0.357798165138 0.3198
E05000143 0.424528301887 0.3337
E05000144 0.798076923077 0.2203
E05000145 0.950980392157 0.2157
E05000146 0.648854961832 0.4393
E05000147 0.953703703704 0.5
E05000148 0.74358974359 0.4919
E05000149 0.610687022901 0.4197
E05000150 0.968085106383 0.5354
E05000151 0.950495049505 0.4077
E05000152 0.782258064516 0.4732
E05000153 0.75572519084 0.456
E05000154 0.643835616438 0.6201
E05000155 0.881188118812 0.5218
E05000156 0.973451327434 0.4788
E05000157 0.88 0.648
E05000158 0.943548387097 0.3712
E05000159 0.982142857143 0.4131
E05000160 0.979381443299 0.4803
E05000161 0.627906976744 0.5232
E05000162 0.978494623656 0.4233
E05000163 0.841121495327 0.4986
E05000164 0.822580645161 0.3391
E05000165 0.735042735043 0.3791
E05000166 0.851239669421 0.3387
E05000167 0.833333333333 0.454
E05000168 0.626016260163 0.4345
E05000169 0.621848739496 0.4066
E05000170 0.898305084746 0.3219
E05000171 1.0 0.3022
E05000172 0.833333333333 0.4699
E05000173 1.0 0.2613
E05000174 1.0 0.3041
E05000175 0.680555555556 0.3299
E05000176 1.0 0.3437
E05000177 0.984375 0.5037
E05000178 0.925925925926 0.4734
E05000179 1.0 0.2922
E05000180 1.0 0.3998
E05000181 0.857142857143 0.4729
E05000183 0.830357142857 0.5062
E05000182 1.0 0.2875
E05000184 0.990909090909 0.4929
E05000185 0.952830188679 0.5332
E05000186 0.733333333333 0.4234
E05000187 0.769230769231 0.4623
E05000188 1.0 0.314
E05000189 0.64 0.4948
E05000190 0.663551401869 0.4906
E05000191 1.0 0.2411
E05000192 1.0 0.281
E05000193 0.675675675676 0.3458
E05000194 0.87962962963 0.4255
E05000195 0.843137254902 0.5071
E05000196 0.917431192661 0.4089
E05000197 0.504132231405 0.453
E05000198 0.846846846847 0.5052
E05000199 0.464285714286 0.4968
E05000200 0.95 0.4141
E05000201 0.614035087719 0.4389
E05000202 0.95145631068 0.4687
E05000203 0.864077669903 0.5013
E05000204 0.553571428571 0.4823
E05000205 0.786324786325 0.3602
E05000206 0.623853211009 0.454
E05000207 0.656862745098 0.4807
E05000208 0.848214285714 0.3824
E05000209 0.824074074074 0.3658
E05000210 0.946902654867 0.4628
E05000211 0.83 0.5318
E05000212 0.553719008264 0.4393
E05000213 0.865384615385 0.3676
E05000214 0.917431192661 0.5423
E05000215 0.913461538462 0.2945
E05000216 0.757009345794 0.4141
E05000217 1.0 0.5791
E05000218 1.0 0.5174
E05000219 0.91 0.5569
E05000220 1.0 0.56
E05000221 0.84962406015 0.4594
E05000222 0.732824427481 0.2365
E05000223 0.925925925926 0.4811
E05000224 0.92 0.4923
E05000225 0.6875 0.309
E05000226 0.96694214876 0.5063
E05000227 0.990099009901 0.4411
E05000228 0.850746268657 0.4459
E05000229 0.652892561983 0.3892
E05000230 0.690647482014 0.4051
E05000266 0.829545454545 0.1973
E05000267 0.644859813084 0.3904
E05000268 0.452830188679 0.1919
E05000269 0.584158415842 0.2732
E05000270 0.851063829787 0.28
E05000271 0.385321100917 0.2437
E05000272 0.778947368421 0.1646
E05000273 0.89898989899 0.3386
E05000274 0.788235294118 0.1899
E05000275 0.392523364486 0.2613
E05000276 0.626262626263 0.1503
E05000278 0.657657657658 0.3017
E05000277 0.456140350877 0.3755
E05000279 0.81914893617 0.1891
E05000280 0.441441441441 0.2056
E05000281 0.403669724771 0.1553
E05000282 0.450980392157 0.2964
E05000283 0.516483516484 0.2936
E05000284 0.428571428571 0.2709
E05000285 1.0 0.4647
E05000286 1.0 0.3871
E05000287 0.784090909091 0.5151
E05000288 1.0 0.461
E05000289 1.0 0.3996
E05000290 1.0 0.5019
E05000291 1.0 0.3983
E05000292 1.0 0.3997
E05000293 1.0 0.4241
E05000294 0.813953488372 0.4161
E05000295 1.0 0.4834
E05000296 0.870967741935 0.5084
E05000297 1.0 0.3907
E05000298 1.0 0.4577
E05000299 0.921348314607 0.5414
E05000300 1.0 0.437
E05000301 1.0 0.4682
E05000302 0.97619047619 0.4765
E05000303 1.0 0.4299
E05000304 0.939024390244 0.5387
E05000305 1.0 0.4231
E05000306 1.0 0.6488
E05000307 1.0 0.6459
E05000308 1.0 0.7167
E05000309 1.0 0.6422
E05000310 1.0 0.7593
E05000311 1.0 0.7305
E05000312 1.0 0.6923
E05000313 1.0 0.7709
E05000314 1.0 0.7897
E05000315 1.0 0.6972
E05000316 1.0 0.7573
E05000317 1.0 0.7133
E05000318 1.0 0.7553
E05000319 1.0 0.6243
E05000321 1.0 0.7606
E05000322 1.0 0.6543
E05000320 1.0 0.6982
E05000323 1.0 0.6301
E05000346 0.957446808511 0.64
E05000347 0.982300884956 0.4392
E05000348 0.988764044944 0.2668
E05000349 0.966666666667 0.2646
E05000350 0.804347826087 0.5597
E05000351 0.942528735632 0.6647
E05000352 0.917431192661 0.6434
E05000353 0.965517241379 0.5597
E05000354 0.976744186047 0.5733
E05000355 0.880434782609 0.4937
E05000356 0.913978494624 0.4715
E05000357 0.811111111111 0.4948
E05000358 0.579831932773 0.4896
E05000359 0.972222222222 0.4882
E05000360 1.0 0.4417
E05000361 0.66 0.5101
E05000362 1.0 0.4508
E05000363 0.990196078431 0.6341
E05000364 1.0 0.4538
E05000365 1.0 0.2718
E05000366 0.44 0.2782
E05000367 0.260162601626 0.3097
E05000368 0.318584070796 0.3111
E05000369 0.385416666667 0.2787
E05000370 0.360824742268 0.3029
E05000371 0.5 0.223
E05000372 0.602150537634 0.1922
E05000373 0.327868852459 0.193
E05000374 0.626373626374 0.2267
E05000375 0.462809917355 0.2669
E05000376 0.775510204082 0.2425
E05000377 0.415841584158 0.2218
E05000378 0.686868686869 0.2205
E05000379 0.46875 0.2408
E05000380 0.474226804124 0.2781
E05000381 0.666666666667 0.2114
E05000416 0.280487804878 0.2967
E05000417 0.488372093023 0.1832
E05000418 0.380952380952 0.1804
E05000419 0.517543859649 0.198
E05000420 0.456 0.199
E05000421 0.314960629921 0.2097
E05000422 0.445544554455 0.2502
E05000423 0.71186440678 0.1701
E05000424 0.87962962963 0.2315
E05000425 0.427536231884 0.2012
E05000426 0.224 0.2159
E05000427 0.377192982456 0.2541
E05000428 0.706896551724 0.2091
E05000429 0.293103448276 0.2297
E05000430 0.830357142857 0.1921
E05000431 0.814814814815 0.2658
E05000432 0.834782608696 0.2168
E05000433 0.673684210526 0.2047
E05000434 0.883495145631 0.2185
E05000435 0.647058823529 0.1963
E05000436 0.45045045045 0.2141
E05000455 0.952380952381 0.2654
E05000456 0.875 0.4299
E05000457 0.352272727273 0.3137
E05000458 0.698795180723 0.4897
E05000459 0.973333333333 0.242
E05000460 0.560975609756 0.4557
E05000461 0.618421052632 0.3547
E05000462 1.0 0.272
E05000463 0.487179487179 0.4347
E05000464 0.851351351351 0.4189
E05000465 0.928571428571 0.5177
E05000466 0.986301369863 0.2946
E05000467 0.794520547945 0.4562
E05000468 0.864864864865 0.504
E05000469 1.0 0.3029
E05000470 0.779220779221 0.5141
E05000471 0.846153846154 0.2616
E05000472 0.969230769231 0.2729
E05000473 0.986666666667 0.3564
E05000474 0.928571428571 0.25
E05000590 0.485436893204 0.389
E05000591 0.494736842105 0.4035
E05000592 0.794117647059 0.3798
E05000593 0.975308641975 0.5539
E05000594 0.987804878049 0.5604
E05000595 0.677083333333 0.3868
E05000596 0.407079646018 0.3344
E05000597 0.890243902439 0.4492
E05000598 0.904761904762 0.5517
E05000599 0.412844036697 0.3082
E05000600 0.627659574468 0.4
E05000601 0.733333333333 0.2857
