area(wards,Boroughs) KBIfraction originalfration
E05000106 0.844827586207 0.4426
E05000107 0.828947368421 0.647
E05000108 0.83185840708 0.5278
E05000109 0.8 0.4266
E05000110 0.90990990991 0.5408
E05000111 0.870689655172 0.4711
E05000112 0.798319327731 0.3954
E05000113 0.790697674419 0.4173
E05000114 0.842105263158 0.6459
E05000115 0.917355371901 0.6471
E05000116 0.831578947368 0.3505
E05000117 0.9 0.646
E05000118 0.901785714286 0.5423
E05000119 0.875 0.5227
E05000120 0.908333333333 0.4687
E05000121 0.849315068493 0.5857
E05000122 0.923728813559 0.5817
E05000123 0.807692307692 0.3782
E05000124 0.811320754717 0.4908
E05000125 0.810344827586 0.4604
E05000126 0.894736842105 0.4687
E05000127 0.8125 0.498
E05000128 0.80198019802 0.2258
E05000129 0.777777777778 0.2694
E05000130 0.873786407767 0.2421
E05000131 0.791666666667 0.2175
E05000132 0.84375 0.2029
E05000133 0.905263157895 0.2082
E05000134 0.732558139535 0.2839
E05000135 0.977777777778 0.2027
E05000136 0.884210526316 0.2911
E05000137 0.906976744186 0.2294
E05000138 0.745454545455 0.3054
E05000139 0.722222222222 0.2074
E05000140 0.75 0.298
E05000141 0.824742268041 0.2525
E05000142 0.788990825688 0.3198
E05000143 0.783018867925 0.3337
E05000144 0.817307692308 0.2203
E05000145 0.892156862745 0.2157
E05000146 0.770992366412 0.4393
E05000147 0.768518518519 0.5
E05000148 0.803418803419 0.4919
E05000149 0.832061068702 0.4197
E05000150 0.925531914894 0.5354
E05000151 0.90099009901 0.4077
E05000152 0.862903225806 0.4732
E05000153 0.809160305344 0.456
E05000154 0.972602739726 0.6201
E05000155 0.881188118812 0.5218
E05000156 0.87610619469 0.4788
E05000157 0.893333333333 0.648
E05000158 0.790322580645 0.3712
E05000159 0.875 0.4131
E05000160 0.876288659794 0.4803
E05000161 0.77519379845 0.5232
E05000162 0.806451612903 0.4233
E05000163 0.822429906542 0.4986
E05000164 0.798387096774 0.3391
E05000165 0.760683760684 0.3791
E05000166 0.801652892562 0.3387
E05000167 0.777777777778 0.454
E05000168 0.845528455285 0.4345
E05000169 0.857142857143 0.4066
E05000170 0.822033898305 0.3219
E05000171 0.833333333333 0.3022
E05000172 0.774509803922 0.4699
E05000173 0.773913043478 0.2613
E05000174 0.798245614035 0.3041
E05000175 0.8125 0.3299
E05000176 0.785714285714 0.3437
E05000177 0.7421875 0.5037
E05000178 0.824074074074 0.4734
E05000179 0.768595041322 0.2922
E05000180 0.788461538462 0.3998
E05000181 0.819047619048 0.4729
E05000183 0.723214285714 0.5062
E05000182 0.754716981132 0.2875
E05000184 0.809090909091 0.4929
E05000185 0.858490566038 0.5332
E05000186 0.857142857143 0.4234
E05000187 0.820512820513 0.4623
E05000188 0.823008849558 0.314
E05000189 0.85 0.4948
E05000190 0.906542056075 0.4906
E05000191 0.841121495327 0.2411
E05000192 0.761904761905 0.281
E05000193 0.810810810811 0.3458
E05000194 0.87037037037 0.4255
E05000195 0.882352941176 0.5071
E05000196 0.862385321101 0.4089
E05000197 0.818181818182 0.453
E05000198 0.828828828829 0.5052
E05000199 0.857142857143 0.4968
E05000200 0.91 0.4141
E05000201 0.710526315789 0.4389
E05000202 0.95145631068 0.4687
E05000203 0.902912621359 0.5013
E05000204 0.8125 0.4823
E05000205 0.803418803419 0.3602
E05000206 0.862385321101 0.454
E05000207 0.78431372549 0.4807
E05000208 0.8125 0.3824
E05000209 0.824074074074 0.3658
E05000210 0.849557522124 0.4628
E05000211 0.85 0.5318
E05000212 0.776859504132 0.4393
E05000213 0.865384615385 0.3676
E05000214 0.798165137615 0.5423
E05000215 0.961538461538 0.2945
E05000216 0.81308411215 0.4141
E05000217 0.841584158416 0.5791
E05000218 0.855670103093 0.5174
E05000219 0.79 0.5569
E05000220 0.763157894737 0.56
E05000221 0.834586466165 0.4594
E05000222 0.824427480916 0.2365
E05000223 0.824074074074 0.4811
