area(wards,Boroughs) KBIfraction originalfration
E05000106 0.51724137931 0.4426
E05000107 0.539473684211 0.647
E05000108 0.451327433628 0.5278
E05000109 0.484615384615 0.4266
E05000110 0.495495495495 0.5408
E05000111 0.5 0.4711
E05000112 0.46218487395 0.3954
E05000113 0.449612403101 0.4173
E05000114 0.578947368421 0.6459
E05000115 0.471074380165 0.6471
E05000116 0.494736842105 0.3505
E05000117 0.275 0.646
E05000118 0.5 0.5423
E05000119 0.558333333333 0.5227
E05000120 0.533333333333 0.4687
E05000121 0.630136986301 0.5857
E05000122 0.550847457627 0.5817
E05000123 0.484615384615 0.3782
E05000124 0.528301886792 0.4908
E05000125 0.405172413793 0.4604
E05000126 0.578947368421 0.4687
E05000127 0.508928571429 0.498
E05000128 0.554455445545 0.2258
E05000129 0.424242424242 0.2694
E05000130 0.495145631068 0.2421
E05000131 0.416666666667 0.2175
E05000132 0.5 0.2029
E05000133 0.557894736842 0.2082
E05000134 0.53488372093 0.2839
E05000135 0.488888888889 0.2027
E05000136 0.463157894737 0.2911
E05000137 0.476744186047 0.2294
E05000138 0.536363636364 0.3054
E05000139 0.537037037037 0.2074
E05000140 0.489583333333 0.298
E05000141 0.360824742268 0.2525
E05000142 0.54128440367 0.3198
E05000143 0.518867924528 0.3337
E05000144 0.567307692308 0.2203
E05000145 0.529411764706 0.2157
E05000146 0.519083969466 0.4393
E05000147 0.537037037037 0.5
E05000148 0.487179487179 0.4919
E05000149 0.503816793893 0.4197
E05000150 0.478723404255 0.5354
E05000151 0.465346534653 0.4077
E05000152 0.491935483871 0.4732
E05000153 0.450381679389 0.456
E05000154 0.506849315068 0.6201
E05000155 0.50495049505 0.5218
E05000156 0.504424778761 0.4788
E05000157 0.52 0.648
E05000158 0.548387096774 0.3712
E05000159 0.517857142857 0.4131
E05000160 0.443298969072 0.4803
E05000161 0.604651162791 0.5232
E05000162 0.483870967742 0.4233
E05000163 0.485981308411 0.4986
E05000164 0.475806451613 0.3391
E05000165 0.538461538462 0.3791
E05000166 0.504132231405 0.3387
E05000167 0.539682539683 0.454
E05000168 0.520325203252 0.4345
E05000169 0.428571428571 0.4066
E05000170 0.516949152542 0.3219
E05000171 0.5 0.3022
E05000172 0.5 0.4699
E05000173 0.565217391304 0.2613
E05000174 0.456140350877 0.3041
E05000175 0.472222222222 0.3299
E05000176 0.4375 0.3437
E05000177 0.515625 0.5037
E05000178 0.490740740741 0.4734
E05000179 0.479338842975 0.2922
E05000180 0.596153846154 0.3998
E05000181 0.67619047619 0.4729
E05000183 0.544642857143 0.5062
E05000182 0.5 0.2875
E05000184 0.563636363636 0.4929
E05000185 0.490566037736 0.5332
E05000186 0.6 0.4234
E05000187 0.512820512821 0.4623
E05000188 0.522123893805 0.314
E05000189 0.44 0.4948
E05000190 0.448598130841 0.4906
E05000191 0.542056074766 0.2411
E05000192 0.52380952381 0.281
E05000193 0.477477477477 0.3458
E05000194 0.546296296296 0.4255
E05000195 0.490196078431 0.5071
E05000196 0.54128440367 0.4089
E05000197 0.487603305785 0.453
E05000198 0.486486486486 0.5052
E05000199 0.571428571429 0.4968
E05000200 0.47 0.4141
E05000201 0.456140350877 0.4389
E05000202 0.446601941748 0.4687
E05000203 0.456310679612 0.5013
E05000204 0.446428571429 0.4823
E05000205 0.521367521368 0.3602
E05000206 0.48623853211 0.454
E05000207 0.460784313725 0.4807
E05000208 0.410714285714 0.3824
E05000209 0.546296296296 0.3658
E05000210 0.407079646018 0.4628
E05000211 0.43 0.5318
E05000212 0.504132231405 0.4393
E05000213 0.394230769231 0.3676
E05000214 0.522935779817 0.5423
E05000215 0.586538461538 0.2945
E05000216 0.551401869159 0.4141
E05000217 0.524752475248 0.5791
E05000218 0.432989690722 0.5174
E05000219 0.47 0.5569
E05000220 0.486842105263 0.56
E05000221 0.496240601504 0.4594
E05000222 0.511450381679 0.2365
E05000223 0.62037037037 0.4811
E05000224 0.5 0.4923
E05000225 0.508928571429 0.309
E05000226 0.512396694215 0.5063
E05000227 0.50495049505 0.4411
E05000228 0.485074626866 0.4459
E05000229 0.495867768595 0.3892
E05000230 0.460431654676 0.4051
E05000266 0.522727272727 0.1973
E05000267 0.476635514019 0.3904
E05000268 0.556603773585 0.1919
E05000269 0.485148514851 0.2732
E05000270 0.531914893617 0.28
E05000271 0.45871559633 0.2437
E05000272 0.526315789474 0.1646
E05000273 0.464646464646 0.3386
E05000274 0.482352941176 0.1899
E05000275 0.467289719626 0.2613
E05000276 0.474747474747 0.1503
E05000278 0.405405405405 0.3017
E05000277 0.473684210526 0.3755
E05000279 0.478723404255 0.1891
E05000280 0.513513513514 0.2056
E05000281 0.559633027523 0.1553
E05000282 0.5 0.2964
E05000283 0.527472527473 0.2936
E05000284 0.464285714286 0.2709
E05000285 0.440476190476 0.4647
E05000286 0.515463917526 0.3871
E05000287 0.568181818182 0.5151
E05000288 0.575757575758 0.461
E05000289 0.522222222222 0.3996
E05000290 0.511627906977 0.5019
E05000291 0.524390243902 0.3983
E05000292 0.423076923077 0.3997
E05000293 0.52380952381 0.4241
E05000294 0.558139534884 0.4161
E05000295 0.425287356322 0.4834
E05000296 0.505376344086 0.5084
E05000297 0.5 0.3907
E05000298 0.402597402597 0.4577
E05000299 0.561797752809 0.5414
E05000300 0.421686746988 0.437
E05000301 0.527472527473 0.4682
E05000302 0.488095238095 0.4765
E05000303 0.488636363636 0.4299
E05000304 0.609756097561 0.5387
E05000305 0.576923076923 0.4231
E05000306 0.508928571429 0.6488
E05000307 0.530612244898 0.6459
E05000308 0.443298969072 0.7167
E05000309 0.473684210526 0.6422
E05000310 0.556603773585 0.7593
E05000311 0.515463917526 0.7305
E05000312 0.424242424242 0.6923
E05000313 0.40206185567 0.7709
E05000314 0.548387096774 0.7897
E05000315 0.53 0.6972
E05000316 0.454545454545 0.7573
E05000317 0.490196078431 0.7133
E05000318 0.463157894737 0.7553
E05000319 0.5 0.6243
E05000321 0.514851485149 0.7606
E05000322 0.485436893204 0.6543
E05000320 0.566037735849 0.6982
E05000323 0.485148514851 0.6301
E05000346 0.489361702128 0.64
E05000347 0.548672566372 0.4392
E05000348 0.505617977528 0.2668
E05000349 0.466666666667 0.2646
E05000350 0.554347826087 0.5597
E05000351 0.425287356322 0.6647
E05000352 0.43119266055 0.6434
E05000353 0.620689655172 0.5597
