area(wards,Boroughs) KBIfraction originalfration
E05000106 0.784482758621 0.4426
E05000107 0.986842105263 0.647
E05000108 0.902654867257 0.5278
E05000109 0.946153846154 0.4266
E05000110 0.918918918919 0.5408
E05000111 0.784482758621 0.4711
E05000112 0.899159663866 0.3954
E05000113 1.0 0.4173
E05000114 0.947368421053 0.6459
E05000115 0.900826446281 0.6471
E05000116 0.915789473684 0.3505
E05000117 0.925 0.646
E05000118 0.732142857143 0.5423
E05000119 0.841666666667 0.5227
E05000120 0.825 0.4687
E05000121 0.698630136986 0.5857
E05000122 0.889830508475 0.5817
E05000123 0.946153846154 0.3782
E05000124 0.688679245283 0.4908
E05000125 0.939655172414 0.4604
E05000126 0.842105263158 0.4687
E05000127 0.732142857143 0.498
E05000128 0.990099009901 0.2258
E05000129 0.69696969697 0.2694
E05000130 0.902912621359 0.2421
E05000131 0.989583333333 0.2175
E05000132 0.989583333333 0.2029
E05000133 0.894736842105 0.2082
E05000134 1.0 0.2839
E05000135 0.855555555556 0.2027
E05000136 1.0 0.2911
E05000137 1.0 0.2294
E05000138 0.590909090909 0.3054
E05000139 1.0 0.2074
E05000140 1.0 0.298
E05000141 0.917525773196 0.2525
E05000142 0.678899082569 0.3198
E05000143 0.698113207547 0.3337
E05000144 1.0 0.2203
E05000145 1.0 0.2157
E05000146 0.862595419847 0.4393
E05000147 0.972222222222 0.5
E05000148 0.91452991453 0.4919
E05000149 0.885496183206 0.4197
E05000150 0.787234042553 0.5354
E05000151 0.891089108911 0.4077
E05000152 0.903225806452 0.4732
E05000153 0.854961832061 0.456
E05000154 0.561643835616 0.6201
E05000155 0.871287128713 0.5218
E05000156 0.920353982301 0.4788
E05000157 0.946666666667 0.648
E05000158 0.983870967742 0.3712
E05000159 0.991071428571 0.4131
E05000160 0.79381443299 0.4803
E05000161 0.77519379845 0.5232
E05000162 0.881720430108 0.4233
E05000163 0.794392523364 0.4986
E05000164 0.983870967742 0.3391
E05000165 0.871794871795 0.3791
E05000166 0.99173553719 0.3387
E05000167 0.857142857143 0.454
E05000168 0.878048780488 0.4345
E05000169 0.81512605042 0.4066
E05000170 0.915254237288 0.3219
E05000171 1.0 0.3022
E05000172 0.803921568627 0.4699
E05000173 1.0 0.2613
E05000174 1.0 0.3041
E05000175 0.805555555556 0.3299
E05000176 1.0 0.3437
E05000177 0.8671875 0.5037
E05000178 0.833333333333 0.4734
E05000179 1.0 0.2922
E05000180 1.0 0.3998
E05000181 0.714285714286 0.4729
E05000183 0.75 0.5062
E05000182 0.981132075472 0.2875
E05000184 0.918181818182 0.4929
E05000185 0.952830188679 0.5332
E05000186 0.647619047619 0.4234
E05000187 0.675213675214 0.4623
E05000188 1.0 0.314
E05000189 0.61 0.4948
E05000190 0.560747663551 0.4906
E05000191 1.0 0.2411
E05000192 1.0 0.281
E05000193 0.900900900901 0.3458
E05000194 0.898148148148 0.4255
E05000195 0.852941176471 0.5071
E05000196 0.935779816514 0.4089
E05000197 0.851239669421 0.453
E05000198 1.0 0.5052
E05000199 0.758928571429 0.4968
E05000200 0.74 0.4141
E05000201 0.921052631579 0.4389
E05000202 0.941747572816 0.4687
E05000203 0.990291262136 0.5013
E05000204 0.6875 0.4823
E05000205 0.880341880342 0.3602
E05000206 0.954128440367 0.454
E05000207 0.882352941176 0.4807
E05000208 0.982142857143 0.3824
E05000209 0.907407407407 0.3658
E05000210 0.911504424779 0.4628
E05000211 0.89 0.5318
E05000212 0.801652892562 0.4393
E05000213 0.913461538462 0.3676
E05000214 0.94495412844 0.5423
E05000215 0.980769230769 0.2945
E05000216 0.915887850467 0.4141
E05000217 1.0 0.5791
E05000218 0.989690721649 0.5174
E05000219 0.93 0.5569
E05000220 1.0 0.56
E05000221 0.714285714286 0.4594
E05000222 0.87786259542 0.2365
E05000223 0.981481481481 0.4811
E05000224 0.96 0.4923
E05000225 0.767857142857 0.309
E05000226 0.99173553719 0.5063
E05000227 0.930693069307 0.4411
E05000228 0.798507462687 0.4459
E05000229 0.818181818182 0.3892
E05000230 0.697841726619 0.4051
E05000266 1.0 0.1973
E05000267 0.971962616822 0.3904
E05000268 0.801886792453 0.1919
E05000269 0.960396039604 0.2732
E05000270 1.0 0.28
E05000271 0.715596330275 0.2437
E05000272 0.989473684211 0.1646
E05000273 1.0 0.3386
E05000274 1.0 0.1899
E05000275 0.747663551402 0.2613
E05000276 0.929292929293 0.1503
E05000278 0.990990990991 0.3017
E05000277 0.587719298246 0.3755
E05000279 1.0 0.1891
E05000280 0.72972972973 0.2056
E05000281 0.871559633028 0.1553
E05000282 0.774509803922 0.2964
E05000283 0.725274725275 0.2936
E05000284 0.803571428571 0.2709
E05000285 0.940476190476 0.4647
E05000286 1.0 0.3871
E05000287 0.875 0.5151
E05000288 0.979797979798 0.461
E05000289 0.8 0.3996
E05000290 1.0 0.5019
E05000291 1.0 0.3983
E05000292 0.987179487179 0.3997
E05000293 1.0 0.4241
E05000294 0.883720930233 0.4161
E05000295 0.908045977011 0.4834
E05000296 0.741935483871 0.5084
E05000297 1.0 0.3907
E05000298 1.0 0.4577
E05000299 0.898876404494 0.5414
E05000300 0.843373493976 0.437
E05000301 0.901098901099 0.4682
E05000302 0.785714285714 0.4765
E05000303 0.875 0.4299
E05000304 0.841463414634 0.5387
E05000305 1.0 0.4231
E05000306 1.0 0.6488
E05000307 1.0 0.6459
E05000308 1.0 0.7167
E05000309 1.0 0.6422
E05000310 1.0 0.7593
E05000311 1.0 0.7305
E05000312 1.0 0.6923
E05000313 1.0 0.7709
E05000314 1.0 0.7897
E05000315 1.0 0.6972
E05000316 1.0 0.7573
E05000317 1.0 0.7133
E05000318 1.0 0.7553
E05000319 1.0 0.6243
E05000321 1.0 0.7606
E05000322 1.0 0.6543
