area(wards,Boroughs) KBIfraction originalfration
E05000106 0.534482758621 0.4426
E05000107 0.565789473684 0.647
E05000108 0.477876106195 0.5278
E05000109 0.369230769231 0.4266
E05000110 0.63963963964 0.5408
E05000111 0.681034482759 0.4711
E05000112 0.243697478992 0.3954
E05000113 0.348837209302 0.4173
E05000114 0.473684210526 0.6459
E05000115 0.528925619835 0.6471
E05000116 0.0 0.3505
E05000117 0.75 0.646
E05000118 0.75 0.5423
E05000119 0.641666666667 0.5227
E05000120 0.483333333333 0.4687
E05000121 0.0821917808219 0.5857
E05000122 0.813559322034 0.5817
E05000123 0.00769230769231 0.3782
E05000124 0.754716981132 0.4908
E05000125 0.448275862069 0.4604
E05000126 0.605263157895 0.4687
E05000127 0.678571428571 0.498
E05000128 0.019801980198 0.2258
E05000129 0.040404040404 0.2694
E05000130 0.0873786407767 0.2421
E05000131 0.0 0.2175
E05000132 0.03125 0.2029
E05000133 0.0421052631579 0.2082
E05000134 0.104651162791 0.2839
E05000135 0.0888888888889 0.2027
E05000136 0.0 0.2911
E05000137 0.290697674419 0.2294
E05000138 0.0 0.3054
E05000139 0.0185185185185 0.2074
E05000140 0.0 0.298
E05000141 0.0 0.2525
E05000142 0.00917431192661 0.3198
E05000143 0.0 0.3337
E05000144 0.0 0.2203
E05000145 0.0196078431373 0.2157
E05000146 0.0534351145038 0.4393
E05000147 0.472222222222 0.5
E05000148 0.0 0.4919
E05000149 0.0152671755725 0.4197
E05000150 0.659574468085 0.5354
E05000151 0.60396039604 0.4077
E05000152 0.177419354839 0.4732
E05000153 0.00763358778626 0.456
E05000154 0.0 0.6201
E05000155 0.445544554455 0.5218
E05000156 0.477876106195 0.4788
E05000157 0.28 0.648
E05000158 0.16935483871 0.3712
E05000159 0.321428571429 0.4131
E05000160 0.680412371134 0.4803
E05000161 0.0 0.5232
E05000162 0.602150537634 0.4233
E05000163 0.485981308411 0.4986
E05000164 0.0241935483871 0.3391
E05000165 0.017094017094 0.3791
E05000166 0.099173553719 0.3387
E05000167 0.015873015873 0.454
E05000168 0.0 0.4345
