area(wards,Boroughs) KBIfraction originalfration
E05000106 0.939655172414 0.4426
E05000107 0.776315789474 0.647
E05000108 0.83185840708 0.5278
E05000109 0.807692307692 0.4266
E05000110 0.801801801802 0.5408
E05000111 0.827586206897 0.4711
E05000112 0.823529411765 0.3954
E05000113 0.759689922481 0.4173
E05000114 0.956140350877 0.6459
E05000115 0.98347107438 0.6471
E05000116 0.978947368421 0.3505
E05000117 0.875 0.646
E05000118 0.883928571429 0.5423
E05000119 0.841666666667 0.5227
E05000120 0.858333333333 0.4687
E05000121 0.972602739726 0.5857
E05000122 0.915254237288 0.5817
E05000123 0.961538461538 0.3782
E05000124 0.867924528302 0.4908
E05000125 0.887931034483 0.4604
E05000126 0.907894736842 0.4687
E05000127 0.848214285714 0.498
E05000128 0.851485148515 0.2258
E05000129 0.848484848485 0.2694
E05000130 0.844660194175 0.2421
E05000131 0.864583333333 0.2175
E05000132 0.822916666667 0.2029
E05000133 1.0 0.2082
E05000134 0.883720930233 0.2839
E05000135 0.988888888889 0.2027
E05000136 0.936842105263 0.2911
E05000137 0.825581395349 0.2294
E05000138 0.909090909091 0.3054
E05000139 0.796296296296 0.2074
E05000140 0.958333333333 0.298
E05000141 0.989690721649 0.2525
E05000142 1.0 0.3198
E05000143 0.971698113208 0.3337
E05000144 0.807692307692 0.2203
E05000145 0.754901960784 0.2157
E05000146 0.885496183206 0.4393
E05000147 0.925925925926 0.5
E05000148 0.957264957265 0.4919
E05000149 0.961832061069 0.4197
E05000150 0.797872340426 0.5354
E05000151 0.851485148515 0.4077
E05000152 0.838709677419 0.4732
E05000153 0.870229007634 0.456
E05000154 0.917808219178 0.6201
E05000155 0.80198019802 0.5218
E05000156 0.805309734513 0.4788
E05000157 0.933333333333 0.648
E05000158 0.927419354839 0.3712
E05000159 0.8125 0.4131
E05000160 0.876288659794 0.4803
E05000161 0.976744186047 0.5232
E05000162 0.774193548387 0.4233
E05000163 0.906542056075 0.4986
E05000164 0.951612903226 0.3391
E05000165 0.957264957265 0.3791
E05000166 0.876033057851 0.3387
E05000167 0.952380952381 0.454
E05000168 0.975609756098 0.4345
E05000169 0.957983193277 0.4066
E05000170 0.864406779661 0.3219
E05000171 0.842592592593 0.3022
E05000172 0.950980392157 0.4699
E05000173 0.834782608696 0.2613
E05000174 0.789473684211 0.3041
E05000175 0.986111111111 0.3299
E05000176 0.857142857143 0.3437
E05000177 0.90625 0.5037
E05000178 0.935185185185 0.4734
E05000179 0.867768595041 0.2922
E05000180 0.942307692308 0.3998
E05000181 0.942857142857 0.4729
E05000183 0.9375 0.5062
E05000182 0.820754716981 0.2875
E05000184 0.981818181818 0.4929
E05000185 0.896226415094 0.5332
E05000186 0.895238095238 0.4234
E05000187 0.91452991453 0.4623
E05000188 0.929203539823 0.314
E05000189 0.93 0.4948
E05000190 0.869158878505 0.4906
E05000191 0.88785046729 0.2411
E05000192 0.87619047619 0.281
E05000193 0.945945945946 0.3458
E05000194 0.814814814815 0.4255
E05000195 0.921568627451 0.5071
E05000196 0.761467889908 0.4089
E05000197 0.96694214876 0.453
E05000198 0.936936936937 0.5052
E05000199 0.919642857143 0.4968
E05000200 0.79 0.4141
E05000201 0.912280701754 0.4389
E05000202 0.776699029126 0.4687
E05000203 0.922330097087 0.5013
E05000204 0.919642857143 0.4823
E05000205 0.863247863248 0.3602
E05000206 0.899082568807 0.454
E05000207 0.970588235294 0.4807
E05000208 0.830357142857 0.3824
E05000209 0.888888888889 0.3658
E05000210 0.893805309735 0.4628
E05000211 0.97 0.5318
E05000212 0.933884297521 0.4393
E05000213 0.846153846154 0.3676
E05000214 0.954128440367 0.5423
E05000215 0.817307692308 0.2945
E05000216 0.915887850467 0.4141
E05000217 0.871287128713 0.5791
E05000218 0.855670103093 0.5174
E05000219 0.91 0.5569
E05000220 0.947368421053 0.56
E05000221 0.977443609023 0.4594
E05000222 0.900763358779 0.2365
E05000223 0.888888888889 0.4811
E05000224 0.95 0.4923
E05000225 0.866071428571 0.309
E05000226 0.97520661157 0.5063
E05000227 0.821782178218 0.4411
E05000228 0.94776119403 0.4459
E05000229 0.95867768595 0.3892
E05000230 0.94964028777 0.4051
E05000266 0.829545454545 0.1973
E05000267 0.971962616822 0.3904
E05000268 0.943396226415 0.1919
E05000269 0.930693069307 0.2732
E05000270 0.829787234043 0.28
E05000271 0.899082568807 0.2437
E05000272 0.894736842105 0.1646
E05000273 0.808080808081 0.3386
E05000274 0.882352941176 0.1899
E05000275 0.906542056075 0.2613
E05000276 0.969696969697 0.1503
E05000278 0.963963963964 0.3017
E05000277 0.991228070175 0.3755
E05000279 0.86170212766 0.1891
E05000280 0.918918918919 0.2056
E05000281 0.935779816514 0.1553
E05000282 0.970588235294 0.2964
E05000283 0.912087912088 0.2936
E05000284 0.955357142857 0.2709
E05000285 0.797619047619 0.4647
E05000286 0.865979381443 0.3871
E05000287 0.931818181818 0.5151
E05000288 0.888888888889 0.461
E05000289 0.9 0.3996
E05000290 0.918604651163 0.5019
E05000291 0.841463414634 0.3983
E05000292 0.807692307692 0.3997
E05000293 0.833333333333 0.4241
E05000294 0.96511627907 0.4161
E05000295 0.83908045977 0.4834
E05000296 0.956989247312 0.5084
E05000297 0.910256410256 0.3907
E05000298 0.831168831169 0.4577
E05000299 0.921348314607 0.5414
E05000300 0.831325301205 0.437
E05000301 0.989010989011 0.4682
E05000302 0.952380952381 0.4765
E05000303 0.931818181818 0.4299
E05000304 0.963414634146 0.5387
E05000305 0.75641025641 0.4231
E05000306 0.9375 0.6488
E05000307 0.887755102041 0.6459
E05000308 0.927835051546 0.7167
E05000309 0.863157894737 0.6422
E05000310 0.943396226415 0.7593
E05000311 0.865979381443 0.7305
E05000312 0.919191919192 0.6923
E05000313 0.938144329897 0.7709
E05000314 0.978494623656 0.7897
E05000315 0.79 0.6972
E05000316 0.909090909091 0.7573
E05000317 0.852941176471 0.7133
E05000318 0.968421052632 0.7553
E05000319 0.936507936508 0.6243
E05000321 0.970297029703 0.7606
E05000322 0.854368932039 0.6543
E05000320 0.896226415094 0.6982
E05000323 0.851485148515 0.6301
E05000346 1.0 0.64
E05000347 0.938053097345 0.4392
E05000348 0.85393258427 0.2668
