wards KBIfraction originalfration
E05000064 0.6 0.719733079123
E05000065 0.172413793103 0.504658385093
E05000066 0.604938271605 0.721236925875
E05000067 0.795180722892 0.767461669506
E05000068 0.819277108434 0.715607401448
E05000069 0.694117647059 0.672727272727
E05000070 0.256097560976 0.632278481013
E05000072 0.285714285714 0.674063116371
E05000071 0.265060240964 0.615341545353
E05000073 0.333333333333 0.697085523172
E05000074 0.397590361446 0.642105263158
E05000075 0.195402298851 0.476277372263
E05000076 0.585365853659 0.699814986124
E05000077 0.238095238095 0.570068746695
E05000078 0.421686746988 0.702725020644
E05000079 0.443037974684 0.46115819209
E05000080 0.26582278481 0.642380708055
E05000083 0.546511627907 0.730158730159
E05000081 0.925925925926 0.766731898239
E05000082 0.341463414634 0.666666666667
E05000084 0.134146341463 0.348725017229
E05000106 0.913793103448 0.746629986245
E05000107 0.776315789474 0.834090909091
E05000108 0.380530973451 0.696798493409
E05000109 0.123076923077 0.553546199491
E05000110 0.900900900901 0.750751571468
E05000111 0.956896551724 0.748514851485
E05000112 0.0420168067227 0.431309041835
E05000113 0.217054263566 0.612222823148
E05000114 0.342105263158 0.618019709057
E05000115 0.330578512397 0.636661978434
E05000116 0.0315789473684 0.257723233178
E05000117 0.925 0.835494327391
E05000118 0.794642857143 0.779539641944
E05000119 0.941666666667 0.740909090909
E05000120 0.775 0.66173245614
E05000121 0.315068493151 0.585213032581
E05000122 0.64406779661 0.733528550512
E05000123 0.0692307692308 0.33495423341
E05000124 0.943396226415 0.783337441459
E05000125 0.0948275862069 0.598984771574
E05000126 0.960526315789 0.724990633196
E05000127 0.9375 0.739893211289
E05000085 0.0740740740741 0.32418879056
E05000086 0.0593220338983 0.37127284386
E05000087 0.0480769230769 0.396256471525
E05000088 0.0526315789474 0.324955116697
E05000089 0.0263157894737 0.286690647482
E05000090 0.029702970297 0.439052795031
E05000091 0.0672268907563 0.180406212664
E05000092 0.0347826086957 0.263053797468
E05000093 0.666666666667 0.631230393865
E05000094 0.0225563909774 0.233846153846
E05000095 0.104 0.33681462141
E05000096 0.0891089108911 0.499654696133
E05000097 0.0598290598291 0.416778074866
E05000098 0.05 0.35325016415
E05000099 0.0347826086957 0.46296870158
E05000100 0.115044247788 0.167151162791
E05000101 0.0973451327434 0.358554873892
E05000102 0.179487179487 0.32802124834
E05000103 0.0388349514563 0.37489504618
E05000104 0.173913043478 0.35253164557
E05000105 0.0247933884298 0.263768115942
E05000285 0.25 0.682179793158
E05000286 0.298969072165 0.687210545066
E05000287 0.0113636363636 0.475022301517
E05000288 0.181818181818 0.456838021339
E05000289 0.155555555556 0.52043212776
E05000290 0.174418604651 0.617889908257
E05000291 0.548780487805 0.705290611028
E05000292 0.74358974359 0.616279069767
E05000293 0.119047619048 0.451473136915
E05000294 0.0581395348837 0.486361534905
E05000295 0.0574712643678 0.614096573209
E05000296 0.139784946237 0.389110225764
E05000297 0.615384615385 0.676143386897
E05000298 0.805194805195 0.677984274482
E05000299 0.0674157303371 0.487635574837
E05000300 0.457831325301 0.533942040492
E05000301 0.0769230769231 0.391091131998
E05000302 0.0833333333333 0.415019762846
E05000303 0.477272727273 0.723285486443
E05000304 0.0853658536585 0.396990140114
E05000305 0.153846153846 0.481278923012
E05000043 0.130081300813 0.521698407743
E05000044 0.193798449612 0.322622107969
E05000045 0.0645161290323 0.565443425076
E05000046 0.0555555555556 0.329398324448
E05000047 0.0606060606061 0.395755305868
E05000048 0.0413223140496 0.545086119554
E05000049 0.0725806451613 0.338443737345
E05000050 0.0661157024793 0.735628742515
E05000051 0.237704918033 0.716028840821
E05000052 0.520661157025 0.759516933578
E05000053 0.0153846153846 0.705206004471
E05000054 0.0944881889764 0.622624963461
E05000055 0.0567375886525 0.718048780488
E05000056 0.352941176471 0.576736672052
E05000057 0.089552238806 0.646855010661
E05000058 0.148760330579 0.631455399061
E05000059 0.434782608696 0.67614379085
E05000060 0.142857142857 0.481170245876
E05000061 0.0839694656489 0.459441489362
E05000062 0.0375939849624 0.554902680867
E05000063 0.0367647058824 0.436090225564
E05000128 0.158415841584 0.49048013245
E05000129 0.20202020202 0.320322180917
E05000130 0.0485436893204 0.325885978428
E05000131 0.0208333333333 0.184009642427
E05000132 0.166666666667 0.388611803824
E05000133 0.831578947368 0.622854340363
E05000134 0.0581395348837 0.244129554656
E05000135 0.866666666667 0.515430677107
E05000136 0.0947368421053 0.217145167812
E05000137 0.209302325581 0.282340116279
E05000138 0.318181818182 0.267954640907
E05000139 0.0462962962963 0.163252240717
E05000140 0.0729166666667 0.254875886525
E05000141 0.0618556701031 0.202052944354
E05000142 0.0825688073394 0.219079780498
E05000143 0.0188679245283 0.148532569792
E05000144 0.163461538462 0.46033703247
E05000145 0.0980392156863 0.368585977282
E05000026 0.25 0.203330411919
E05000027 0.361111111111 0.374650512582
E05000028 0.185185185185 0.296251511487
E05000029 0.366197183099 0.385219097449
E05000030 0.376623376623 0.487426035503
