wards KBIfraction originalfration
E05000064 0.6125 0.76887755102
E05000065 0.586206896552 0.548370672098
E05000066 0.567901234568 0.769230769231
E05000067 0.542168674699 0.798640611725
E05000068 0.55421686747 0.753515301902
E05000069 0.517647058824 0.730134932534
E05000070 0.487804878049 0.641584158416
E05000072 0.630952380952 0.729521715228
E05000071 0.602409638554 0.654285714286
E05000073 0.571428571429 0.762804574838
E05000074 0.506024096386 0.715259570005
E05000075 0.413793103448 0.517538461538
E05000076 0.670731707317 0.734093067426
E05000077 0.547619047619 0.588469184891
E05000078 0.530120481928 0.792361720808
E05000079 0.645569620253 0.469127040454
E05000080 0.594936708861 0.699178644764
E05000083 0.581395348837 0.795228628231
E05000081 0.58024691358 0.810166799047
E05000082 0.487804878049 0.731386861314
E05000084 0.524390243902 0.290888511602
E05000106 0.525862068966 0.835335481981
E05000107 0.605263157895 0.850400712378
E05000108 0.690265486726 0.768222506394
E05000109 0.576923076923 0.720331459012
E05000110 0.603603603604 0.821581196581
E05000111 0.534482758621 0.842218137255
E05000112 0.521008403361 0.594074526573
E05000113 0.558139534884 0.780246172321
E05000114 0.552631578947 0.679093912223
E05000115 0.570247933884 0.676483326115
E05000116 0.515789473684 0.413902053712
E05000117 0.575 0.855678906917
E05000118 0.616071428571 0.844159315691
E05000119 0.641666666667 0.829776422764
E05000120 0.491666666667 0.762813211845
E05000121 0.643835616438 0.662515566625
E05000122 0.610169491525 0.791383219955
E05000123 0.584615384615 0.479532163743
E05000124 0.566037735849 0.850670716274
E05000125 0.663793103448 0.718983050847
E05000126 0.605263157895 0.846506300115
E05000127 0.5 0.82443344621
E05000085 0.648148148148 0.283863804589
E05000086 0.550847457627 0.373421717172
E05000087 0.451923076923 0.49711751663
E05000088 0.484210526316 0.318203088442
E05000089 0.517543859649 0.305766312595
E05000090 0.584158415842 0.418690819267
E05000091 0.546218487395 0.205368035787
E05000092 0.6 0.365100671141
E05000093 0.635416666667 0.633617350891
E05000094 0.624060150376 0.281260945709
E05000095 0.6 0.375350140056
E05000096 0.544554455446 0.521720430108
E05000097 0.581196581197 0.453588143526
E05000098 0.583333333333 0.472926921621
E05000099 0.460869565217 0.392057761733
E05000100 0.522123893805 0.143908722856
E05000101 0.566371681416 0.308026888098
E05000102 0.538461538462 0.32565404139
E05000103 0.485436893204 0.376394849785
E05000104 0.539130434783 0.273363524084
E05000105 0.495867768595 0.259517177344
E05000285 0.547619047619 0.676391382406
E05000286 0.536082474227 0.782204515272
E05000287 0.602272727273 0.389812889813
E05000288 0.646464646465 0.485923423423
E05000289 0.566666666667 0.554495228528
E05000290 0.53488372093 0.600995024876
E05000291 0.548780487805 0.73118729097
E05000292 0.538461538462 0.66029143898
E05000293 0.654761904762 0.44901866922
E05000294 0.546511627907 0.360356138707
E05000295 0.586206896552 0.556082830026
E05000296 0.623655913978 0.363636363636
E05000297 0.487179487179 0.757385854969
E05000298 0.571428571429 0.732963549921
E05000299 0.561797752809 0.403451492537
E05000300 0.55421686747 0.53517364203
E05000301 0.56043956044 0.341754708314
E05000302 0.630952380952 0.359778597786
E05000303 0.534090909091 0.774588235294
E05000304 0.621951219512 0.352260198456
E05000305 0.666666666667 0.498994974874
E05000043 0.50406504065 0.605208333333
E05000044 0.596899224806 0.320580474934
E05000045 0.561290322581 0.639534883721
E05000046 0.587301587302 0.290456431535
E05000047 0.507575757576 0.515743756786
E05000048 0.603305785124 0.636532048907
E05000049 0.556451612903 0.459939658062
E05000050 0.578512396694 0.753851091142
E05000051 0.524590163934 0.794201975151
E05000052 0.652892561983 0.862955637186
E05000053 0.561538461538 0.746169916435
E05000054 0.590551181102 0.65697290152
E05000055 0.567375886525 0.76071922545
E05000056 0.521008403361 0.689384800965
E05000057 0.537313432836 0.674331883157
E05000058 0.454545454545 0.7150997151
E05000059 0.513043478261 0.780573025856
E05000060 0.512605042017 0.56853173113
E05000061 0.557251908397 0.567040115649
E05000062 0.578947368421 0.55250965251
E05000063 0.522058823529 0.509594882729
E05000128 0.465346534653 0.650292924741
E05000129 0.505050505051 0.501403705783
E05000130 0.572815533981 0.45813771518
E05000131 0.552083333333 0.330765745356
E05000132 0.604166666667 0.541108132261
E05000133 0.652631578947 0.75291005291
E05000134 0.593023255814 0.382261640798
E05000135 0.611111111111 0.679560649475
E05000136 0.568421052632 0.356668143553
E05000137 0.662790697674 0.427609427609
E05000138 0.672727272727 0.395579612088
E05000139 0.564814814815 0.316368078176
E05000140 0.59375 0.363593823117
E05000141 0.60824742268 0.345289079229
E05000142 0.54128440367 0.345349354695
E05000143 0.547169811321 0.252504173623
E05000144 0.586538461538 0.635700389105
E05000145 0.607843137255 0.533777777778
E05000026 0.532608695652 0.208205128205
E05000027 0.541666666667 0.422945205479
E05000028 0.530864197531 0.336375488918
E05000029 0.56338028169 0.459218642906
E05000030 0.558441558442 0.51986970684
E05000031 0.5875 0.319117647059
