wards KBIfraction originalfration
E05000064 0.5125 0.76887755102
E05000065 0.402298850575 0.548370672098
E05000066 0.530864197531 0.769230769231
E05000067 0.518072289157 0.798640611725
E05000068 0.566265060241 0.753515301902
E05000069 0.552941176471 0.730134932534
E05000070 0.463414634146 0.641584158416
E05000072 0.464285714286 0.729521715228
E05000071 0.506024096386 0.654285714286
E05000073 0.511904761905 0.762804574838
E05000074 0.469879518072 0.715259570005
E05000075 0.436781609195 0.517538461538
E05000076 0.524390243902 0.734093067426
E05000077 0.464285714286 0.588469184891
E05000078 0.590361445783 0.792361720808
E05000079 0.443037974684 0.469127040454
E05000080 0.620253164557 0.699178644764
E05000083 0.476744186047 0.795228628231
E05000081 0.740740740741 0.810166799047
E05000082 0.536585365854 0.731386861314
E05000084 0.231707317073 0.290888511602
E05000106 0.724137931034 0.835335481981
E05000107 0.539473684211 0.850400712378
E05000108 0.486725663717 0.768222506394
E05000109 0.653846153846 0.720331459012
E05000110 0.63963963964 0.821581196581
E05000111 0.646551724138 0.842218137255
E05000112 0.613445378151 0.594074526573
E05000113 0.581395348837 0.780246172321
E05000114 0.394736842105 0.679093912223
E05000115 0.380165289256 0.676483326115
E05000116 0.357894736842 0.413902053712
E05000117 0.5 0.855678906917
E05000118 0.660714285714 0.844159315691
E05000119 0.758333333333 0.829776422764
E05000120 0.675 0.762813211845
E05000121 0.397260273973 0.662515566625
E05000122 0.440677966102 0.791383219955
E05000123 0.346153846154 0.479532163743
E05000124 0.735849056604 0.850670716274
E05000125 0.474137931034 0.718983050847
E05000126 0.723684210526 0.846506300115
E05000127 0.732142857143 0.82443344621
E05000085 0.259259259259 0.283863804589
E05000086 0.406779661017 0.373421717172
E05000087 0.528846153846 0.49711751663
E05000088 0.294736842105 0.318203088442
E05000089 0.289473684211 0.305766312595
E05000090 0.39603960396 0.418690819267
E05000091 0.201680672269 0.205368035787
E05000092 0.304347826087 0.365100671141
E05000093 0.614583333333 0.633617350891
E05000094 0.398496240602 0.281260945709
E05000095 0.384 0.375350140056
E05000096 0.554455445545 0.521720430108
E05000097 0.470085470085 0.453588143526
E05000098 0.525 0.472926921621
E05000099 0.44347826087 0.392057761733
E05000100 0.141592920354 0.143908722856
E05000101 0.336283185841 0.308026888098
E05000102 0.333333333333 0.32565404139
E05000103 0.349514563107 0.376394849785
E05000104 0.304347826087 0.273363524084
E05000105 0.190082644628 0.259517177344
E05000285 0.547619047619 0.676391382406
E05000286 0.515463917526 0.782204515272
E05000287 0.386363636364 0.389812889813
E05000288 0.454545454545 0.485923423423
E05000289 0.511111111111 0.554495228528
E05000290 0.441860465116 0.600995024876
E05000291 0.548780487805 0.73118729097
E05000292 0.538461538462 0.66029143898
E05000293 0.547619047619 0.44901866922
E05000294 0.302325581395 0.360356138707
E05000295 0.448275862069 0.556082830026
E05000296 0.290322580645 0.363636363636
E05000297 0.551282051282 0.757385854969
E05000298 0.779220779221 0.732963549921
E05000299 0.325842696629 0.403451492537
E05000300 0.650602409639 0.53517364203
E05000301 0.263736263736 0.341754708314
E05000302 0.416666666667 0.359778597786
E05000303 0.397727272727 0.774588235294
E05000304 0.268292682927 0.352260198456
E05000305 0.538461538462 0.498994974874
E05000043 0.471544715447 0.605208333333
E05000044 0.255813953488 0.320580474934
E05000045 0.483870967742 0.639534883721
E05000046 0.277777777778 0.290456431535
E05000047 0.530303030303 0.515743756786
E05000048 0.479338842975 0.636532048907
E05000049 0.435483870968 0.459939658062
E05000050 0.471074380165 0.753851091142
E05000051 0.540983606557 0.794201975151
E05000052 0.719008264463 0.862955637186
E05000053 0.476923076923 0.746169916435
E05000054 0.409448818898 0.65697290152
E05000055 0.382978723404 0.76071922545
E05000056 0.495798319328 0.689384800965
E05000057 0.634328358209 0.674331883157
E05000058 0.545454545455 0.7150997151
E05000059 0.6 0.780573025856
E05000060 0.512605042017 0.56853173113
E05000061 0.488549618321 0.567040115649
E05000062 0.338345864662 0.55250965251
E05000063 0.411764705882 0.509594882729
E05000128 0.722772277228 0.650292924741
E05000129 0.555555555556 0.501403705783
E05000130 0.582524271845 0.45813771518
E05000131 0.375 0.330765745356
E05000132 0.541666666667 0.541108132261
E05000133 0.673684210526 0.75291005291
E05000134 0.511627906977 0.382261640798
E05000135 0.655555555556 0.679560649475
E05000136 0.336842105263 0.356668143553
E05000137 0.546511627907 0.427609427609
E05000138 0.490909090909 0.395579612088
E05000139 0.490740740741 0.316368078176
E05000140 0.208333333333 0.363593823117
E05000141 0.247422680412 0.345289079229
E05000142 0.339449541284 0.345349354695
E05000143 0.207547169811 0.252504173623
E05000144 0.634615384615 0.635700389105
E05000145 0.56862745098 0.533777777778
E05000026 0.326086956522 0.208205128205
E05000027 0.611111111111 0.422945205479
E05000028 0.567901234568 0.336375488918
E05000029 0.43661971831 0.459218642906
E05000030 0.558441558442 0.51986970684
E05000031 0.3875 0.319117647059
E05000032 0.358024691358 0.21065230401
E05000033 0.538461538462 0.361244019139
E05000034 0.533333333333 0.377643504532
E05000035 0.530120481928 0.384509624198
E05000036 0.464788732394 0.409574468085
E05000037 0.514705882353 0.397930385701
E05000038 0.56 0.311029411765
E05000039 0.471428571429 0.257048092869
E05000040 0.507246376812 0.388546255507
E05000041 0.5 0.403181189488
E05000042 0.539473684211 0.460227272727
E05000475 0.330357142857 0.253933803581
E05000476 0.327433628319 0.15775988287
E05000477 0.296296296296 0.216599190283
E05000478 0.358333333333 0.313985627418
E05000479 0.385416666667 0.28274559194
E05000480 0.452991452991 0.152506963788
E05000481 0.417475728155 0.110033444816
E05000482 0.295238095238 0.213094245204
E05000483 0.344262295082 0.216924910608
E05000484 0.425373134328 0.206543161214
E05000485 0.444444444444 0.111435997401
E05000486 0.41592920354 0.129328621908
E05000487 0.327433628319 0.140105740181
E05000488 0.414414414414 0.152173913043
E05000489 0.401785714286 0.185390858607
E05000490 0.318965517241 0.225682593857
E05000491 0.506172839506 0.391980360065
E05000492 0.409722222222 0.285781766651
E05000493 0.361904761905 0.15043074884
E05000494 0.310344827586 0.22852081488
E05000573 0.401869158879 0.206851119895
E05000575 0.655844155844 0.420415224913
E05000576 0.393162393162 0.331785563529
E05000577 0.49 0.340928632846
E05000580 0.576271186441 0.280940139552
E05000586 0.473214285714 0.245626822157
E05000587 0.694117647059 0.2890625
E05000584 0.42735042735 0.187222412026
E05000585 0.798076923077 0.494548626254
E05000588 0.504761904762 0.274364896074
E05000589 0.512605042017 0.227199354318
E05000146 0.496183206107 0.490269461078
E05000147 0.518518518519 0.595590892664
E05000148 0.299145299145 0.266548042705
E05000149 0.24427480916 0.253511235955
E05000150 0.659574468085 0.779411764706
E05000151 0.732673267327 0.761019005257
E05000152 0.629032258065 0.657673440785
E05000153 0.511450381679 0.605842506351
E05000154 0.41095890411 0.362956810631
E05000155 0.514851485149 0.745799070433
E05000156 0.610619469027 0.777523809524
E05000157 0.346666666667 0.489566613162
E05000158 0.411290322581 0.400134952767
E05000159 0.6875 0.752339812815
E05000160 0.773195876289 0.825291181364
E05000161 0.302325581395 0.257119609439
E05000162 0.666666666667 0.801873198847
E05000163 0.514018691589 0.696094519199
E05000164 0.298387096774 0.363903154806
E05000165 0.34188034188 0.296735905045
E05000166 0.421487603306 0.408605974395
E05000167 0.301587301587 0.486242476354
E05000168 0.390243902439 0.260376019865
E05000169 0.294117647059 0.377042646473
E05000555 0.480519480519 0.642728904847
E05000556 0.346153846154 0.691004672897
E05000557 0.705128205128 0.787674779907
E05000558 0.623376623377 0.73956043956
E05000559 0.680555555556 0.758346581876
E05000560 0.653846153846 0.799335863378
E05000561 0.69512195122 0.743784880771
E05000562 0.4 0.512773722628
E05000563 0.6 0.701202060675
E05000564 0.305882352941 0.564673157163
E05000565 0.461538461538 0.682805710739
E05000566 0.392405063291 0.706957132818
E05000567 0.560975609756 0.685426540284
E05000568 0.363636363636 0.673483779972
E05000569 0.518518518519 0.67129135539
E05000570 0.455696202532 0.685135855088
E05000571 0.349397590361 0.554356206631
E05000572 0.511363636364 0.723581467985
E05000170 0.440677966102 0.504012227742
E05000171 0.5 0.599197778463
E05000172 0.333333333333 0.192255892256
E05000173 0.547826086957 0.704332755633
E05000174 0.473684210526 0.656970154892
E05000175 0.298611111111 0.466691900076
E05000176 0.428571428571 0.466317365269
E05000177 0.34375 0.367512690355
E05000178 0.37962962963 0.489727306687
E05000179 0.578512396694 0.703028091937
E05000180 0.375 0.478388998035
E05000181 0.390476190476 0.223411371237
E05000183 0.410714285714 0.457831325301
E05000182 0.61320754717 0.587523870146
E05000184 0.354545454545 0.460120391272
E05000185 0.38679245283 0.361397934869
E05000186 0.238095238095 0.245192307692
E05000187 0.521367521368 0.491440080564
E05000188 0.29203539823 0.501920122888
E05000189 0.38 0.122335766423
E05000190 0.289719626168 0.128988915015
E05000191 0.635514018692 0.685370051635
E05000192 0.457142857143 0.577073807969
E05000324 0.34375 0.282496480526
E05000325 0.349056603774 0.336130742049
E05000326 0.446428571429 0.645650904845
E05000327 0.632183908046 0.772727272727
E05000328 0.527472527473 0.5625
E05000329 0.715789473684 0.820364741641
E05000330 0.421052631579 0.755294117647
E05000331 0.554347826087 0.517958412098
E05000332 0.563829787234 0.683111954459
E05000333 0.7375 0.847982708934
E05000334 0.620689655172 0.795887850467
E05000335 0.630952380952 0.815159574468
E05000336 0.606741573034 0.77538883806
E05000337 0.359223300971 0.301500682128
E05000338 0.5 0.676119402985
E05000339 0.362745098039 0.284242164019
E05000340 0.659574468085 0.757939914163
E05000341 0.34188034188 0.621156852527
E05000342 0.371428571429 0.597750401714
E05000343 0.650602409639 0.814124783362
E05000344 0.389473684211 0.320305052431
E05000345 0.431578947368 0.553256238588
E05000193 0.405405405405 0.362803481448
E05000194 0.490740740741 0.635178004935
E05000195 0.392156862745 0.615200955034
E05000196 0.688073394495 0.745222929936
E05000197 0.330578512397 0.193376068376
E05000198 0.414414414414 0.39176124422
E05000199 0.285714285714 0.357142857143
E05000200 0.69 0.749834983498
E05000201 0.30701754386 0.271563088512
E05000202 0.660194174757 0.719477769936
E05000203 0.378640776699 0.352143482065
E05000204 0.321428571429 0.2395256917
E05000205 0.478632478632 0.466462246071
E05000206 0.266055045872 0.264953478068
E05000207 0.441176470588 0.445707070707
E05000208 0.455357142857 0.641713370697
E05000209 0.685185185185 0.582258694803
E05000210 0.566371681416 0.6821779044
E05000211 0.35 0.431661750246
E05000212 0.305785123967 0.238203957382
E05000213 0.673076923077 0.637581462708
E05000266 0.715909090909 0.462549800797
E05000267 0.289719626168 0.288596902863
E05000268 0.27358490566 0.154353562005
E05000269 0.633663366337 0.44489465154
E05000270 0.574468085106 0.505289885738
E05000271 0.385321100917 0.256505576208
E05000272 0.621052631579 0.606880733945
E05000273 0.434343434343 0.275994865212
E05000274 0.694117647059 0.502822580645
E05000275 0.327102803738 0.226202158979
E05000276 0.272727272727 0.136120996441
E05000278 0.396396396396 0.295987286452
E05000277 0.350877192982 0.192151556157
E05000279 0.574468085106 0.261471518987
E05000280 0.18018018018 0.176650634018
E05000281 0.275229357798 0.167956304051
E05000282 0.186274509804 0.221408966148
E05000283 0.307692307692 0.182415361294
E05000284 0.276785714286 0.240554758489
E05000214 0.394495412844 0.354868061874
E05000215 0.605769230769 0.594489579654
E05000216 0.383177570093 0.393079315708
E05000217 0.594059405941 0.688995215311
E05000218 0.690721649485 0.646586345382
E05000219 0.46 0.672701949861
E05000220 0.447368421053 0.473759884975
E05000221 0.375939849624 0.269736842105
E05000222 0.595419847328 0.452788917244
E05000223 0.555555555556 0.493230174081
E05000224 0.42 0.535826949076
E05000225 0.607142857143 0.452341824158
E05000226 0.413223140496 0.303463203463
E05000227 0.475247524752 0.447275578205
E05000228 0.365671641791 0.263111502865
E05000229 0.305785123967 0.230361445783
E05000230 0.352517985612 0.313967369678
E05000437 0.336538461538 0.342947037231
E05000438 0.614678899083 0.490249609984
E05000439 0.414285714286 0.253261703761
E05000440 0.5 0.355900151286
E05000441 0.652173913043 0.334069981584
E05000442 0.398058252427 0.407940161105
E05000443 0.272727272727 0.230899830221
