area(wards,Boroughs) KBIfraction originalfration
E05000106 0.103448275862 0.4426
E05000107 0.276315789474 0.647
E05000108 0.159292035398 0.5278
E05000109 0.138461538462 0.4266
E05000110 0.198198198198 0.5408
E05000111 0.172413793103 0.4711
E05000112 0.134453781513 0.3954
E05000113 0.116279069767 0.4173
E05000114 0.175438596491 0.6459
E05000115 0.223140495868 0.6471
E05000116 0.147368421053 0.3505
E05000117 0.25 0.646
E05000118 0.142857142857 0.5423
E05000119 0.158333333333 0.5227
E05000120 0.116666666667 0.4687
E05000121 0.0684931506849 0.5857
E05000122 0.220338983051 0.5817
E05000123 0.0846153846154 0.3782
E05000124 0.150943396226 0.4908
E05000125 0.112068965517 0.4604
E05000126 0.184210526316 0.4687
E05000127 0.116071428571 0.498
E05000128 0.039603960396 0.2258
E05000129 0.171717171717 0.2694
E05000130 0.0776699029126 0.2421
E05000131 0.239583333333 0.2175
E05000132 0.125 0.2029
E05000133 0.0 0.2082
E05000134 0.197674418605 0.2839
E05000135 0.0 0.2027
E05000136 0.168421052632 0.2911
E05000137 0.0348837209302 0.2294
E05000138 0.0181818181818 0.3054
E05000139 0.203703703704 0.2074
E05000140 0.197916666667 0.298
E05000141 0.329896907216 0.2525
E05000142 0.0550458715596 0.3198
E05000143 0.0849056603774 0.3337
E05000144 0.0384615384615 0.2203
E05000145 0.186274509804 0.2157
E05000146 0.137404580153 0.4393
E05000147 0.101851851852 0.5
E05000148 0.128205128205 0.4919
E05000149 0.0916030534351 0.4197
E05000150 0.106382978723 0.5354
E05000151 0.178217821782 0.4077
E05000152 0.120967741935 0.4732
E05000153 0.152671755725 0.456
E05000154 0.041095890411 0.6201
E05000155 0.0891089108911 0.5218
E05000156 0.115044247788 0.4788
E05000157 0.106666666667 0.648
E05000158 0.120967741935 0.3712
E05000159 0.133928571429 0.4131
E05000160 0.144329896907 0.4803
E05000161 0.116279069767 0.5232
E05000162 0.193548387097 0.4233
E05000163 0.0560747663551 0.4986
E05000164 0.185483870968 0.3391
E05000165 0.128205128205 0.3791
E05000166 0.173553719008 0.3387
E05000167 0.134920634921 0.454
E05000168 0.121951219512 0.4345
E05000169 0.142857142857 0.4066
E05000170 0.118644067797 0.3219
E05000171 0.259259259259 0.3022
E05000172 0.0882352941176 0.4699
E05000173 0.226086956522 0.2613
E05000174 0.219298245614 0.3041
E05000175 0.125 0.3299
E05000176 0.142857142857 0.3437
E05000177 0.140625 0.5037
E05000178 0.138888888889 0.4734
E05000179 0.223140495868 0.2922
E05000180 0.163461538462 0.3998
E05000181 0.133333333333 0.4729
E05000183 0.0714285714286 0.5062
E05000182 0.11320754717 0.2875
E05000184 0.209090909091 0.4929
E05000185 0.0849056603774 0.5332
E05000186 0.0380952380952 0.4234
E05000187 0.0683760683761 0.4623
E05000188 0.283185840708 0.314
E05000189 0.03 0.4948
E05000190 0.0280373831776 0.4906
E05000191 0.102803738318 0.2411
E05000192 0.228571428571 0.281
E05000193 0.135135135135 0.3458
E05000194 0.12037037037 0.4255
E05000195 0.107843137255 0.5071
E05000196 0.201834862385 0.4089
E05000197 0.0165289256198 0.453
E05000198 0.108108108108 0.5052
E05000199 0.0535714285714 0.4968
E05000200 0.11 0.4141
E05000201 0.0526315789474 0.4389
E05000202 0.106796116505 0.4687
E05000203 0.135922330097 0.5013
E05000204 0.00892857142857 0.4823
E05000205 0.145299145299 0.3602
E05000206 0.110091743119 0.454
E05000207 0.0490196078431 0.4807
E05000208 0.133928571429 0.3824
E05000209 0.157407407407 0.3658
E05000210 0.106194690265 0.4628
E05000211 0.13 0.5318
E05000212 0.0413223140496 0.4393
E05000213 0.105769230769 0.3676
E05000214 0.128440366972 0.5423
E05000215 0.0769230769231 0.2945
E05000216 0.130841121495 0.4141
E05000217 0.168316831683 0.5791
