area(wards,Boroughs) KBIfraction originalfration
E05000106 0.396551724138 0.4426
E05000107 0.460526315789 0.647
E05000108 0.389380530973 0.5278
E05000109 0.253846153846 0.4266
E05000110 0.54954954955 0.5408
E05000111 0.431034482759 0.4711
E05000112 0.210084033613 0.3954
E05000113 0.15503875969 0.4173
E05000114 0.456140350877 0.6459
E05000115 0.388429752066 0.6471
E05000116 0.0736842105263 0.3505
E05000117 0.575 0.646
E05000118 0.446428571429 0.5423
E05000119 0.441666666667 0.5227
E05000120 0.258333333333 0.4687
E05000121 0.287671232877 0.5857
E05000122 0.576271186441 0.5817
E05000123 0.123076923077 0.3782
E05000124 0.396226415094 0.4908
E05000125 0.258620689655 0.4604
E05000126 0.342105263158 0.4687
E05000127 0.375 0.498
E05000128 0.00990099009901 0.2258
E05000129 0.0 0.2694
E05000130 0.0194174757282 0.2421
E05000131 0.0208333333333 0.2175
E05000132 0.0520833333333 0.2029
E05000133 0.0 0.2082
E05000134 0.046511627907 0.2839
E05000135 0.0 0.2027
E05000136 0.0736842105263 0.2911
E05000137 0.220930232558 0.2294
E05000138 0.0 0.3054
E05000139 0.0277777777778 0.2074
E05000140 0.0 0.298
E05000141 0.0 0.2525
E05000142 0.0 0.3198
E05000143 0.00943396226415 0.3337
E05000144 0.125 0.2203
E05000145 0.0490196078431 0.2157
E05000146 0.137404580153 0.4393
E05000147 0.259259259259 0.5
E05000148 0.042735042735 0.4919
E05000149 0.00763358778626 0.4197
E05000150 0.414893617021 0.5354
E05000151 0.217821782178 0.4077
E05000152 0.185483870968 0.4732
E05000153 0.167938931298 0.456
E05000154 0.164383561644 0.6201
E05000155 0.29702970297 0.5218
E05000156 0.265486725664 0.4788
E05000157 0.293333333333 0.648
E05000158 0.0645161290323 0.3712
E05000159 0.214285714286 0.4131
E05000160 0.237113402062 0.4803
E05000161 0.093023255814 0.5232
E05000162 0.236559139785 0.4233
E05000163 0.411214953271 0.4986
E05000164 0.0403225806452 0.3391
E05000165 0.0769230769231 0.3791
E05000166 0.099173553719 0.3387
E05000167 0.0714285714286 0.454
E05000168 0.0325203252033 0.4345
E05000169 0.18487394958 0.4066
E05000170 0.0254237288136 0.3219
E05000171 0.166666666667 0.3022
E05000172 0.0882352941176 0.4699
E05000173 0.0521739130435 0.2613
E05000174 0.131578947368 0.3041
E05000175 0.0 0.3299
E05000176 0.0892857142857 0.3437
E05000177 0.09375 0.5037
E05000178 0.212962962963 0.4734
E05000179 0.0743801652893 0.2922
E05000180 0.134615384615 0.3998
E05000181 0.180952380952 0.4729
E05000183 0.196428571429 0.5062
E05000182 0.103773584906 0.2875
E05000184 0.0727272727273 0.4929
E05000185 0.103773584906 0.5332
E05000186 0.0 0.4234
E05000187 0.0683760683761 0.4623
E05000188 0.0 0.314
E05000189 0.0 0.4948
E05000190 0.0 0.4906
E05000191 0.0373831775701 0.2411
E05000192 0.0761904761905 0.281
E05000193 0.027027027027 0.3458
E05000194 0.287037037037 0.4255
E05000195 0.225490196078 0.5071
E05000196 0.293577981651 0.4089
E05000197 0.115702479339 0.453
E05000198 0.18018018018 0.5052
E05000199 0.142857142857 0.4968
E05000200 0.08 0.4141
E05000201 0.175438596491 0.4389
E05000202 0.174757281553 0.4687
E05000203 0.145631067961 0.5013
E05000204 0.107142857143 0.4823
E05000205 0.102564102564 0.3602
E05000206 0.137614678899 0.454
E05000207 0.166666666667 0.4807
E05000208 0.178571428571 0.3824
E05000209 0.0833333333333 0.3658
E05000210 0.256637168142 0.4628
E05000211 0.23 0.5318
E05000212 0.0661157024793 0.4393
E05000213 0.134615384615 0.3676
E05000214 0.201834862385 0.5423
E05000215 0.115384615385 0.2945
E05000216 0.214953271028 0.4141
E05000217 0.465346534653 0.5791
E05000218 0.371134020619 0.5174
E05000219 0.39 0.5569
E05000220 0.315789473684 0.56
E05000221 0.127819548872 0.4594
E05000222 0.0458015267176 0.2365
E05000223 0.148148148148 0.4811
E05000224 0.34 0.4923
E05000225 0.0892857142857 0.309
E05000226 0.173553719008 0.5063
E05000227 0.326732673267 0.4411
E05000228 0.149253731343 0.4459
E05000229 0.0661157024793 0.3892
E05000230 0.0647482014388 0.4051
E05000266 0.0340909090909 0.1973
E05000267 0.0 0.3904
E05000268 0.0 0.1919
E05000269 0.0 0.2732
E05000270 0.0851063829787 0.28
E05000271 0.00917431192661 0.2437
E05000272 0.0 0.1646
E05000273 0.0606060606061 0.3386
E05000274 0.0117647058824 0.1899
E05000275 0.00934579439252 0.2613
E05000276 0.0 0.1503
E05000278 0.0630630630631 0.3017
E05000277 0.0 0.3755
E05000279 0.031914893617 0.1891
E05000280 0.00900900900901 0.2056
E05000281 0.0183486238532 0.1553
E05000282 0.0 0.2964
E05000283 0.164835164835 0.2936
E05000284 0.00892857142857 0.2709
E05000285 0.178571428571 0.4647
E05000286 0.268041237113 0.3871
E05000287 0.102272727273 0.5151
E05000288 0.0909090909091 0.461
E05000289 0.211111111111 0.3996
E05000290 0.348837209302 0.5019
E05000291 0.414634146341 0.3983
E05000292 0.282051282051 0.3997
E05000293 0.142857142857 0.4241
E05000294 0.093023255814 0.4161
E05000295 0.206896551724 0.4834
E05000296 0.0967741935484 0.5084
E05000297 0.358974358974 0.3907
E05000298 0.246753246753 0.4577
E05000299 0.0898876404494 0.5414
E05000300 0.349397590361 0.437
E05000301 0.0989010989011 0.4682
E05000302 0.238095238095 0.4765
E05000303 0.363636363636 0.4299
E05000304 0.0853658536585 0.5387
E05000305 0.282051282051 0.4231
E05000306 0.383928571429 0.6488
E05000307 0.561224489796 0.6459
E05000308 0.546391752577 0.7167
E05000309 0.547368421053 0.6422
E05000310 0.349056603774 0.7593
E05000311 0.577319587629 0.7305
E05000312 0.484848484848 0.6923
E05000313 0.309278350515 0.7709
E05000314 0.387096774194 0.7897
E05000315 0.56 0.6972
E05000316 0.565656565657 0.7573
E05000317 0.676470588235 0.7133
E05000318 0.494736842105 0.7553
E05000319 0.357142857143 0.6243
E05000321 0.415841584158 0.7606
E05000322 0.427184466019 0.6543
E05000320 0.537735849057 0.6982
E05000323 0.673267326733 0.6301
E05000346 0.191489361702 0.64
E05000347 0.0353982300885 0.4392
E05000348 0.0112359550562 0.2668
E05000349 0.0444444444444 0.2646
E05000350 0.20652173913 0.5597
E05000351 0.195402298851 0.6647
E05000352 0.119266055046 0.6434
E05000353 0.195402298851 0.5597
E05000354 0.348837209302 0.5733
E05000355 0.152173913043 0.4937
E05000356 0.129032258065 0.4715
E05000357 0.0666666666667 0.4948
E05000358 0.0 0.4896
E05000359 0.12962962963 0.4882
E05000360 0.195402298851 0.4417
E05000361 0.0 0.5101
E05000362 0.0888888888889 0.4508
E05000363 0.166666666667 0.6341
E05000364 0.0576923076923 0.4538
E05000365 0.031914893617 0.2718
E05000366 0.03 0.2782
E05000367 0.00813008130081 0.3097
E05000368 0.0 0.3111
E05000369 0.0833333333333 0.2787
E05000370 0.0 0.3029
E05000371 0.00892857142857 0.223
E05000372 0.010752688172 0.1922
E05000373 0.0245901639344 0.193
E05000374 0.0989010989011 0.2267
E05000375 0.0165289256198 0.2669
E05000376 0.0612244897959 0.2425
E05000377 0.0891089108911 0.2218
E05000378 0.030303030303 0.2205
E05000379 0.0208333333333 0.2408
E05000380 0.0515463917526 0.2781
E05000381 0.0380952380952 0.2114
E05000416 0.0 0.2967
E05000417 0.015503875969 0.1832
E05000418 0.0 0.1804
E05000419 0.0438596491228 0.198
E05000420 0.0 0.199
E05000421 0.0 0.2097
E05000422 0.0891089108911 0.2502
E05000423 0.0423728813559 0.1701
E05000424 0.0925925925926 0.2315
E05000425 0.0 0.2012
E05000426 0.0 0.2159
E05000427 0.0 0.2541
E05000428 0.0344827586207 0.2091
E05000429 0.0 0.2297
E05000430 0.0178571428571 0.1921
E05000431 0.0277777777778 0.2658
E05000432 0.0521739130435 0.2168
E05000433 0.0631578947368 0.2047
E05000434 0.0291262135922 0.2185
