wards KBIfraction originalfration
E05000064 0.75 0.719733079123
E05000065 0.666666666667 0.504658385093
E05000066 0.740740740741 0.721236925875
E05000067 0.66265060241 0.767461669506
E05000068 0.722891566265 0.715607401448
E05000069 0.682352941176 0.672727272727
E05000070 0.634146341463 0.632278481013
E05000072 0.690476190476 0.674063116371
E05000071 0.602409638554 0.615341545353
E05000073 0.666666666667 0.697085523172
E05000074 0.55421686747 0.642105263158
E05000075 0.689655172414 0.476277372263
E05000076 0.609756097561 0.699814986124
E05000077 0.630952380952 0.570068746695
E05000078 0.710843373494 0.702725020644
E05000079 0.620253164557 0.46115819209
E05000080 0.582278481013 0.642380708055
E05000083 0.627906976744 0.730158730159
E05000081 0.641975308642 0.766731898239
E05000082 0.524390243902 0.666666666667
E05000084 0.69512195122 0.348725017229
E05000106 0.73275862069 0.746629986245
E05000107 0.644736842105 0.834090909091
E05000108 0.752212389381 0.696798493409
E05000109 0.638461538462 0.553546199491
E05000110 0.774774774775 0.750751571468
E05000111 0.689655172414 0.748514851485
E05000112 0.638655462185 0.431309041835
E05000113 0.643410852713 0.612222823148
E05000114 0.745614035088 0.618019709057
E05000115 0.661157024793 0.636661978434
E05000116 0.663157894737 0.257723233178
E05000117 0.65 0.835494327391
E05000118 0.6875 0.779539641944
E05000119 0.65 0.740909090909
E05000120 0.658333333333 0.66173245614
E05000121 0.561643835616 0.585213032581
E05000122 0.593220338983 0.733528550512
E05000123 0.630769230769 0.33495423341
E05000124 0.801886792453 0.783337441459
E05000125 0.568965517241 0.598984771574
E05000126 0.776315789474 0.724990633196
E05000127 0.723214285714 0.739893211289
E05000085 0.574074074074 0.32418879056
E05000086 0.593220338983 0.37127284386
E05000087 0.490384615385 0.396256471525
E05000088 0.505263157895 0.324955116697
E05000089 0.631578947368 0.286690647482
E05000090 0.673267326733 0.439052795031
E05000091 0.588235294118 0.180406212664
E05000092 0.55652173913 0.263053797468
E05000093 0.65625 0.631230393865
E05000094 0.496240601504 0.233846153846
E05000095 0.584 0.33681462141
E05000096 0.663366336634 0.499654696133
E05000097 0.649572649573 0.416778074866
E05000098 0.666666666667 0.35325016415
E05000099 0.704347826087 0.46296870158
E05000100 0.619469026549 0.167151162791
E05000101 0.522123893805 0.358554873892
E05000102 0.632478632479 0.32802124834
E05000103 0.572815533981 0.37489504618
E05000104 0.652173913043 0.35253164557
E05000105 0.578512396694 0.263768115942
E05000285 0.666666666667 0.682179793158
E05000286 0.752577319588 0.687210545066
E05000287 0.715909090909 0.475022301517
E05000288 0.606060606061 0.456838021339
E05000289 0.744444444444 0.52043212776
E05000290 0.616279069767 0.617889908257
E05000291 0.609756097561 0.705290611028
E05000292 0.717948717949 0.616279069767
E05000293 0.654761904762 0.451473136915
E05000294 0.627906976744 0.486361534905
E05000295 0.64367816092 0.614096573209
E05000296 0.709677419355 0.389110225764
E05000297 0.589743589744 0.676143386897
E05000298 0.688311688312 0.677984274482
E05000299 0.606741573034 0.487635574837
E05000300 0.710843373494 0.533942040492
E05000301 0.604395604396 0.391091131998
E05000302 0.642857142857 0.415019762846
E05000303 0.704545454545 0.723285486443
E05000304 0.573170731707 0.396990140114
E05000305 0.679487179487 0.481278923012
E05000043 0.634146341463 0.521698407743
E05000044 0.581395348837 0.322622107969
E05000045 0.574193548387 0.565443425076
E05000046 0.666666666667 0.329398324448
E05000047 0.568181818182 0.395755305868
E05000048 0.619834710744 0.545086119554
E05000049 0.653225806452 0.338443737345
E05000050 0.677685950413 0.735628742515
E05000051 0.581967213115 0.716028840821
E05000052 0.685950413223 0.759516933578
E05000053 0.592307692308 0.705206004471
E05000054 0.55905511811 0.622624963461
E05000055 0.645390070922 0.718048780488
E05000056 0.621848739496 0.576736672052
E05000057 0.65671641791 0.646855010661
E05000058 0.719008264463 0.631455399061
E05000059 0.634782608696 0.67614379085
E05000060 0.689075630252 0.481170245876
E05000061 0.603053435115 0.459441489362
E05000062 0.631578947368 0.554902680867
E05000063 0.558823529412 0.436090225564
E05000128 0.643564356436 0.49048013245
E05000129 0.656565656566 0.320322180917
E05000130 0.563106796117 0.325885978428
E05000131 0.46875 0.184009642427
E05000132 0.65625 0.388611803824
E05000133 0.736842105263 0.622854340363
E05000134 0.56976744186 0.244129554656
E05000135 0.811111111111 0.515430677107
E05000136 0.557894736842 0.217145167812
E05000137 0.639534883721 0.282340116279
E05000138 0.627272727273 0.267954640907
E05000139 0.472222222222 0.163252240717
E05000140 0.510416666667 0.254875886525
E05000141 0.536082474227 0.202052944354
E05000142 0.596330275229 0.219079780498
E05000143 0.528301886792 0.148532569792
E05000144 0.596153846154 0.46033703247
E05000145 0.56862745098 0.368585977282
E05000026 0.489130434783 0.203330411919
E05000027 0.652777777778 0.374650512582
E05000028 0.740740740741 0.296251511487
E05000029 0.647887323944 0.385219097449
E05000030 0.636363636364 0.487426035503
E05000031 0.6875 0.264607118872
E05000032 0.691358024691 0.185926404132
E05000033 0.692307692308 0.336833602585
E05000034 0.613333333333 0.340255591054
E05000035 0.626506024096 0.283454987835
E05000036 0.619718309859 0.336753731343
E05000037 0.676470588235 0.370335820896
E05000038 0.64 0.302485004284
E05000039 0.685714285714 0.22799763733
E05000040 0.68115942029 0.320450885668
E05000041 0.618421052632 0.374613003096
E05000042 0.618421052632 0.407570977918
E05000475 0.705357142857 0.277653631285
E05000476 0.637168141593 0.178922399187
E05000477 0.685185185185 0.220820189274
E05000478 0.591666666667 0.279363593823
E05000479 0.697916666667 0.279457125231
E05000480 0.700854700855 0.184644670051
E05000481 0.601941747573 0.156915691569
E05000482 0.657142857143 0.186349693252
E05000483 0.655737704918 0.184699453552
E05000484 0.574626865672 0.174019607843
E05000485 0.538461538462 0.180252230083
E05000486 0.646017699115 0.155865736125
E05000487 0.548672566372 0.134007173133
E05000488 0.657657657658 0.138759411976
E05000489 0.607142857143 0.177368833203
E05000490 0.594827586207 0.217779503106
E05000491 0.62962962963 0.316074653823
E05000492 0.611111111111 0.238422391858
E05000493 0.619047619048 0.203993855607
E05000494 0.603448275862 0.236572890026
E05000573 0.579439252336 0.142031171443
E05000575 0.603896103896 0.419038272816
E05000576 0.564102564103 0.188838612368
E05000577 0.6 0.227467811159
E05000580 0.610169491525 0.420049710025
E05000586 0.508928571429 0.12
E05000587 0.470588235294 0.158333333333
E05000584 0.564102564103 0.129680725266
E05000585 0.807692307692 0.435476516188
E05000588 0.571428571429 0.166969972702
E05000589 0.621848739496 0.175859598854
E05000146 0.648854961832 0.398491083676
E05000147 0.601851851852 0.54247534203
E05000148 0.623931623932 0.264398787471
E05000149 0.480916030534 0.260006404099
E05000150 0.670212765957 0.742681047766
E05000151 0.811881188119 0.701206529454
E05000152 0.637096774194 0.564814814815
E05000153 0.610687022901 0.508174841508
E05000154 0.520547945205 0.345563139932
E05000155 0.594059405941 0.670153417015
E05000156 0.601769911504 0.702484889187
E05000157 0.72 0.449447748513
E05000158 0.604838709677 0.351605087826
E05000159 0.678571428571 0.661043921069
E05000160 0.721649484536 0.754257907543
E05000161 0.581395348837 0.253914988814
