area(wards,Boroughs) KBIfraction originalfration
E05000106 0.23275862069 0.4426
E05000107 0.184210526316 0.647
E05000108 0.141592920354 0.5278
E05000109 0.176923076923 0.4266
E05000110 0.0720720720721 0.5408
E05000111 0.103448275862 0.4711
E05000112 0.18487394958 0.3954
E05000113 0.186046511628 0.4173
E05000114 0.0964912280702 0.6459
E05000115 0.181818181818 0.6471
E05000116 0.136842105263 0.3505
E05000117 0.15 0.646
E05000118 0.0357142857143 0.5423
E05000119 0.191666666667 0.5227
E05000120 0.0416666666667 0.4687
E05000121 0.164383561644 0.5857
E05000122 0.0932203389831 0.5817
E05000123 0.215384615385 0.3782
E05000124 0.141509433962 0.4908
E05000125 0.189655172414 0.4604
E05000126 0.276315789474 0.4687
E05000127 0.0892857142857 0.498
E05000128 0.178217821782 0.2258
E05000129 0.141414141414 0.2694
E05000130 0.165048543689 0.2421
E05000131 0.0729166666667 0.2175
E05000132 0.135416666667 0.2029
E05000133 0.0421052631579 0.2082
E05000134 0.127906976744 0.2839
E05000135 0.1 0.2027
E05000136 0.2 0.2911
E05000137 0.209302325581 0.2294
E05000138 0.0909090909091 0.3054
E05000139 0.0740740740741 0.2074
E05000140 0.15625 0.298
E05000141 0.123711340206 0.2525
E05000142 0.0917431192661 0.3198
E05000143 0.0660377358491 0.3337
E05000144 0.134615384615 0.2203
E05000145 0.156862745098 0.2157
E05000146 0.12213740458 0.4393
E05000147 0.138888888889 0.5
E05000148 0.111111111111 0.4919
E05000149 0.198473282443 0.4197
E05000150 0.0212765957447 0.5354
E05000151 0.118811881188 0.4077
E05000152 0.112903225806 0.4732
E05000153 0.18320610687 0.456
E05000154 0.219178082192 0.6201
E05000155 0.188118811881 0.5218
E05000156 0.106194690265 0.4788
E05000157 0.2 0.648
E05000158 0.120967741935 0.3712
E05000159 0.125 0.4131
E05000160 0.0721649484536 0.4803
E05000161 0.139534883721 0.5232
E05000162 0.0752688172043 0.4233
E05000163 0.102803738318 0.4986
E05000164 0.16935483871 0.3391
E05000165 0.128205128205 0.3791
E05000166 0.0826446280992 0.3387
E05000167 0.111111111111 0.454
E05000168 0.154471544715 0.4345
E05000169 0.176470588235 0.4066
E05000170 0.169491525424 0.3219
E05000171 0.203703703704 0.3022
E05000172 0.205882352941 0.4699
E05000173 0.165217391304 0.2613
E05000174 0.184210526316 0.3041
E05000175 0.131944444444 0.3299
E05000176 0.232142857143 0.3437
E05000177 0.171875 0.5037
E05000178 0.138888888889 0.4734
E05000179 0.223140495868 0.2922
E05000180 0.0769230769231 0.3998
E05000181 0.180952380952 0.4729
E05000183 0.107142857143 0.5062
E05000182 0.150943396226 0.2875
E05000184 0.218181818182 0.4929
E05000185 0.235849056604 0.5332
E05000186 0.171428571429 0.4234
E05000187 0.119658119658 0.4623
E05000188 0.132743362832 0.314
E05000189 0.1 0.4948
E05000190 0.18691588785 0.4906
E05000191 0.196261682243 0.2411
E05000192 0.219047619048 0.281
E05000193 0.0630630630631 0.3458
E05000194 0.111111111111 0.4255
E05000195 0.166666666667 0.5071
E05000196 0.174311926606 0.4089
E05000197 0.0826446280992 0.453
E05000198 0.171171171171 0.5052
E05000199 0.125 0.4968
E05000200 0.09 0.4141
E05000201 0.149122807018 0.4389
E05000202 0.106796116505 0.4687
E05000203 0.145631067961 0.5013
E05000204 0.107142857143 0.4823
E05000205 0.136752136752 0.3602
E05000206 0.128440366972 0.454
E05000207 0.127450980392 0.4807
E05000208 0.151785714286 0.3824
E05000209 0.0833333333333 0.3658
E05000210 0.150442477876 0.4628
E05000211 0.15 0.5318
E05000212 0.132231404959 0.4393
E05000213 0.153846153846 0.3676
E05000214 0.174311926606 0.5423
E05000215 0.221153846154 0.2945
E05000216 0.0654205607477 0.4141
E05000217 0.237623762376 0.5791
E05000218 0.154639175258 0.5174
E05000219 0.16 0.5569
E05000220 0.197368421053 0.56
E05000221 0.112781954887 0.4594
E05000222 0.137404580153 0.2365
E05000223 0.138888888889 0.4811
E05000224 0.16 0.4923
E05000225 0.160714285714 0.309
E05000226 0.132231404959 0.5063
E05000227 0.108910891089 0.4411
E05000228 0.126865671642 0.4459
E05000229 0.148760330579 0.3892
E05000230 0.10071942446 0.4051
E05000266 0.125 0.1973
E05000267 0.0560747663551 0.3904
E05000268 0.132075471698 0.1919
E05000269 0.0990099009901 0.2732
E05000270 0.170212765957 0.28
E05000271 0.0733944954128 0.2437
E05000272 0.136842105263 0.1646
E05000273 0.030303030303 0.3386
E05000274 0.188235294118 0.1899
E05000275 0.102803738318 0.2613
E05000276 0.161616161616 0.1503
E05000278 0.108108108108 0.3017
E05000277 0.131578947368 0.3755
E05000279 0.063829787234 0.1891
E05000280 0.189189189189 0.2056
E05000281 0.110091743119 0.1553
E05000282 0.176470588235 0.2964
E05000283 0.197802197802 0.2936
E05000284 0.0803571428571 0.2709
E05000285 0.178571428571 0.4647
E05000286 0.0618556701031 0.3871
E05000287 0.170454545455 0.5151
E05000288 0.141414141414 0.461
E05000289 0.177777777778 0.3996
E05000290 0.116279069767 0.5019
E05000291 0.0365853658537 0.3983
E05000292 0.179487179487 0.3997
E05000293 0.178571428571 0.4241
E05000294 0.255813953488 0.4161
E05000295 0.126436781609 0.4834
E05000296 0.172043010753 0.5084
E05000297 0.115384615385 0.3907
E05000298 0.038961038961 0.4577
E05000299 0.14606741573 0.5414
E05000300 0.0963855421687 0.437
E05000301 0.164835164835 0.4682
E05000302 0.166666666667 0.4765
E05000303 0.0568181818182 0.4299
E05000304 0.146341463415 0.5387
E05000305 0.0897435897436 0.4231
E05000306 0.223214285714 0.6488
E05000307 0.0612244897959 0.6459
E05000308 0.175257731959 0.7167
E05000309 0.0842105263158 0.6422
E05000310 0.132075471698 0.7593
E05000311 0.123711340206 0.7305
E05000312 0.111111111111 0.6923
E05000313 0.175257731959 0.7709
E05000314 0.150537634409 0.7897
E05000315 0.12 0.6972
E05000316 0.141414141414 0.7573
E05000317 0.107843137255 0.7133
E05000318 0.157894736842 0.7553
E05000319 0.111111111111 0.6243
E05000321 0.178217821782 0.7606
E05000322 0.116504854369 0.6543
E05000320 0.141509433962 0.6982
E05000323 0.0693069306931 0.6301
E05000346 0.159574468085 0.64
E05000347 0.16814159292 0.4392
E05000348 0.112359550562 0.2668
E05000349 0.177777777778 0.2646
E05000350 0.152173913043 0.5597
E05000351 0.172413793103 0.6647
E05000352 0.146788990826 0.6434
