area(wards,Boroughs) KBIfraction originalfration
E05000106 0.836206896552 0.4426
E05000107 0.710526315789 0.647
E05000108 0.743362831858 0.5278
E05000109 0.661538461538 0.4266
E05000110 0.720720720721 0.5408
E05000111 0.784482758621 0.4711
E05000112 0.773109243697 0.3954
E05000113 0.782945736434 0.4173
E05000114 0.754385964912 0.6459
E05000115 0.826446280992 0.6471
E05000116 0.557894736842 0.3505
E05000117 0.7 0.646
E05000118 0.767857142857 0.5423
E05000119 0.783333333333 0.5227
E05000120 0.766666666667 0.4687
E05000121 0.808219178082 0.5857
E05000122 0.78813559322 0.5817
E05000123 0.653846153846 0.3782
E05000124 0.669811320755 0.4908
E05000125 0.76724137931 0.4604
E05000126 0.802631578947 0.4687
E05000127 0.758928571429 0.498
E05000128 0.594059405941 0.2258
E05000129 0.69696969697 0.2694
E05000130 0.669902912621 0.2421
E05000131 0.739583333333 0.2175
E05000132 0.604166666667 0.2029
E05000133 0.6 0.2082
E05000134 0.744186046512 0.2839
E05000135 0.766666666667 0.2027
E05000136 0.631578947368 0.2911
E05000137 0.755813953488 0.2294
E05000138 0.545454545455 0.3054
E05000139 0.796296296296 0.2074
E05000140 0.729166666667 0.298
E05000141 0.59793814433 0.2525
E05000142 0.587155963303 0.3198
E05000143 0.5 0.3337
E05000144 0.5 0.2203
E05000145 0.686274509804 0.2157
E05000146 0.725190839695 0.4393
E05000147 0.814814814815 0.5
E05000148 0.760683760684 0.4919
E05000149 0.709923664122 0.4197
E05000150 0.840425531915 0.5354
E05000151 0.762376237624 0.4077
E05000152 0.693548387097 0.4732
E05000153 0.709923664122 0.456
E05000154 0.821917808219 0.6201
E05000155 0.841584158416 0.5218
E05000156 0.805309734513 0.4788
E05000157 0.68 0.648
E05000158 0.701612903226 0.3712
E05000159 0.839285714286 0.4131
E05000160 0.60824742268 0.4803
E05000161 0.666666666667 0.5232
E05000162 0.688172043011 0.4233
E05000163 0.757009345794 0.4986
E05000164 0.685483870968 0.3391
E05000165 0.752136752137 0.3791
E05000166 0.702479338843 0.3387
E05000167 0.706349206349 0.454
E05000168 0.682926829268 0.4345
E05000169 0.680672268908 0.4066
E05000170 0.627118644068 0.3219
E05000171 0.712962962963 0.3022
E05000172 0.774509803922 0.4699
E05000173 0.64347826087 0.2613
E05000174 0.657894736842 0.3041
E05000175 0.583333333333 0.3299
E05000176 0.714285714286 0.3437
E05000177 0.8125 0.5037
E05000178 0.768518518519 0.4734
E05000179 0.743801652893 0.2922
E05000180 0.673076923077 0.3998
E05000181 0.790476190476 0.4729
E05000183 0.785714285714 0.5062
E05000182 0.72641509434 0.2875
E05000184 0.8 0.4929
E05000185 0.811320754717 0.5332
E05000186 0.780952380952 0.4234
E05000187 0.74358974359 0.4623
E05000188 0.654867256637 0.314
E05000189 0.87 0.4948
E05000190 0.831775700935 0.4906
E05000191 0.626168224299 0.2411
E05000192 0.533333333333 0.281
E05000193 0.666666666667 0.3458
E05000194 0.75 0.4255
E05000195 0.735294117647 0.5071
E05000196 0.788990825688 0.4089
E05000197 0.801652892562 0.453
E05000198 0.738738738739 0.5052
E05000199 0.678571428571 0.4968
E05000200 0.76 0.4141
E05000201 0.684210526316 0.4389
E05000202 0.669902912621 0.4687
E05000203 0.650485436893 0.5013
E05000204 0.741071428571 0.4823
E05000205 0.74358974359 0.3602
E05000206 0.770642201835 0.454
E05000207 0.725490196078 0.4807
