area(wards,Boroughs) KBIfraction originalfration
E05000106 0.715517241379 0.4426
E05000107 0.736842105263 0.647
E05000108 0.752212389381 0.5278
E05000109 0.3 0.4266
E05000110 0.693693693694 0.5408
E05000111 0.706896551724 0.4711
E05000112 0.243697478992 0.3954
E05000113 0.348837209302 0.4173
E05000114 0.649122807018 0.6459
E05000115 0.495867768595 0.6471
E05000116 0.231578947368 0.3505
E05000117 0.925 0.646
E05000118 0.883928571429 0.5423
E05000119 0.725 0.5227
E05000120 0.708333333333 0.4687
E05000121 0.246575342466 0.5857
E05000122 0.838983050847 0.5817
E05000123 0.238461538462 0.3782
E05000124 0.783018867925 0.4908
E05000125 0.508620689655 0.4604
E05000126 0.75 0.4687
E05000127 0.803571428571 0.498
E05000128 0.0891089108911 0.2258
E05000129 0.040404040404 0.2694
E05000130 0.126213592233 0.2421
E05000131 0.0729166666667 0.2175
E05000132 0.09375 0.2029
E05000133 0.0526315789474 0.2082
E05000134 0.151162790698 0.2839
E05000135 0.144444444444 0.2027
E05000136 0.0736842105263 0.2911
E05000137 0.127906976744 0.2294
E05000138 0.1 0.3054
E05000139 0.0925925925926 0.2074
E05000140 0.135416666667 0.298
E05000141 0.0103092783505 0.2525
E05000142 0.119266055046 0.3198
E05000143 0.122641509434 0.3337
E05000144 0.00961538461538 0.2203
E05000145 0.0588235294118 0.2157
E05000146 0.251908396947 0.4393
E05000147 0.481481481481 0.5
E05000148 0.299145299145 0.4919
E05000149 0.24427480916 0.4197
E05000150 0.702127659574 0.5354
E05000151 0.722772277228 0.4077
E05000152 0.193548387097 0.4732
E05000153 0.251908396947 0.456
E05000154 0.0684931506849 0.6201
E05000155 0.50495049505 0.5218
E05000156 0.53982300885 0.4788
E05000157 0.453333333333 0.648
E05000158 0.362903225806 0.3712
E05000159 0.571428571429 0.4131
E05000160 0.824742268041 0.4803
E05000161 0.232558139535 0.5232
E05000162 0.838709677419 0.4233
E05000163 0.588785046729 0.4986
E05000164 0.258064516129 0.3391
E05000165 0.239316239316 0.3791
E05000166 0.223140495868 0.3387
E05000167 0.285714285714 0.454
E05000168 0.227642276423 0.4345
E05000169 0.210084033613 0.4066
E05000170 0.271186440678 0.3219
E05000171 0.194444444444 0.3022
E05000172 0.362745098039 0.4699
E05000173 0.095652173913 0.2613
E05000174 0.0701754385965 0.3041
E05000175 0.1875 0.3299
E05000176 0.214285714286 0.3437
E05000177 0.3125 0.5037
E05000178 0.333333333333 0.4734
E05000179 0.173553719008 0.2922
E05000180 0.269230769231 0.3998
E05000181 0.32380952381 0.4729
E05000183 0.357142857143 0.5062
E05000182 0.141509433962 0.2875
E05000184 0.390909090909 0.4929
E05000185 0.330188679245 0.5332
E05000186 0.352380952381 0.4234
E05000187 0.376068376068 0.4623
E05000188 0.141592920354 0.314
E05000189 0.61 0.4948
E05000190 0.420560747664 0.4906
E05000191 0.0467289719626 0.2411
E05000192 0.104761904762 0.281
E05000193 0.252252252252 0.3458
E05000194 0.731481481481 0.4255
E05000195 0.421568627451 0.5071
E05000196 0.587155963303 0.4089
E05000197 0.0826446280992 0.453
E05000198 0.252252252252 0.5052
E05000199 0.178571428571 0.4968
E05000200 0.77 0.4141
E05000201 0.201754385965 0.4389
E05000202 0.718446601942 0.4687
E05000203 0.359223300971 0.5013
E05000204 0.133928571429 0.4823
E05000205 0.307692307692 0.3602
E05000206 0.201834862385 0.454
E05000207 0.264705882353 0.4807
E05000208 0.303571428571 0.3824
E05000209 0.37962962963 0.3658
E05000210 0.601769911504 0.4628
E05000211 0.38 0.5318
E05000212 0.173553719008 0.4393
E05000213 0.5 0.3676
E05000214 0.348623853211 0.5423
E05000215 0.307692307692 0.2945
E05000216 0.299065420561 0.4141
E05000217 0.633663366337 0.5791
E05000218 0.711340206186 0.5174
E05000219 0.31 0.5569
E05000220 0.460526315789 0.56
E05000221 0.323308270677 0.4594
E05000222 0.0687022900763 0.2365
E05000223 0.351851851852 0.4811
E05000224 0.43 0.4923
E05000225 0.178571428571 0.309
E05000226 0.305785123967 0.5063
E05000227 0.445544554455 0.4411
E05000228 0.320895522388 0.4459
E05000229 0.223140495868 0.3892
E05000230 0.251798561151 0.4051
E05000266 0.159090909091 0.1973
E05000267 0.130841121495 0.3904
E05000268 0.198113207547 0.1919
E05000269 0.049504950495 0.2732
E05000270 0.117021276596 0.28
E05000271 0.100917431193 0.2437
E05000272 0.0947368421053 0.1646
E05000273 0.121212121212 0.3386
E05000274 0.141176470588 0.1899
E05000275 0.18691588785 0.2613
E05000276 0.242424242424 0.1503
E05000278 0.171171171171 0.3017
E05000277 0.175438596491 0.3755
E05000279 0.0531914893617 0.1891
E05000280 0.18018018018 0.2056
E05000281 0.192660550459 0.1553
E05000282 0.186274509804 0.2964
E05000283 0.0879120879121 0.2936
E05000284 0.178571428571 0.2709
E05000285 0.5 0.4647
E05000286 0.546391752577 0.3871
E05000287 0.318181818182 0.5151
E05000288 0.272727272727 0.461
E05000289 0.311111111111 0.3996
E05000290 0.56976744186 0.5019
E05000291 0.670731707317 0.3983
E05000292 0.615384615385 0.3997
E05000293 0.357142857143 0.4241
E05000294 0.43023255814 0.4161
E05000295 0.344827586207 0.4834
E05000296 0.290322580645 0.5084
E05000297 0.641025641026 0.3907
E05000298 0.714285714286 0.4577
E05000299 0.314606741573 0.5414
E05000300 0.481927710843 0.437
E05000301 0.296703296703 0.4682
E05000302 0.380952380952 0.4765
E05000303 0.761363636364 0.4299
E05000304 0.475609756098 0.5387
E05000305 0.410256410256 0.4231
E05000306 0.410714285714 0.6488
E05000307 0.795918367347 0.6459
E05000308 0.762886597938 0.7167
E05000309 0.8 0.6422
E05000310 0.490566037736 0.7593
E05000311 0.752577319588 0.7305
E05000312 0.59595959596 0.6923
E05000313 0.742268041237 0.7709
E05000314 0.709677419355 0.7897
E05000315 0.62 0.6972
E05000316 0.646464646465 0.7573
E05000317 0.862745098039 0.7133
E05000318 0.642105263158 0.7553
E05000319 0.373015873016 0.6243
E05000321 0.722772277228 0.7606
E05000322 0.543689320388 0.6543
E05000320 0.839622641509 0.6982
E05000323 0.772277227723 0.6301
E05000346 0.36170212766 0.64
E05000347 0.256637168142 0.4392
E05000348 0.0898876404494 0.2668
E05000349 0.166666666667 0.2646
E05000350 0.29347826087 0.5597
E05000351 0.402298850575 0.6647
E05000352 0.339449541284 0.6434
E05000353 0.413793103448 0.5597
E05000354 0.383720930233 0.5733
E05000355 0.282608695652 0.4937
E05000356 0.322580645161 0.4715
E05000357 0.366666666667 0.4948
E05000358 0.252100840336 0.4896
E05000359 0.277777777778 0.4882
E05000360 0.390804597701 0.4417
E05000361 0.27 0.5101
E05000362 0.355555555556 0.4508
E05000363 0.28431372549 0.6341
E05000364 0.307692307692 0.4538
E05000365 0.0851063829787 0.2718
E05000366 0.16 0.2782
E05000367 0.0894308943089 0.3097
E05000368 0.176991150442 0.3111
E05000369 0.0625 0.2787
E05000370 0.0824742268041 0.3029
E05000371 0.205357142857 0.223
E05000372 0.0752688172043 0.1922
E05000373 0.0737704918033 0.193
E05000374 0.10989010989 0.2267
E05000375 0.123966942149 0.2669
E05000376 0.112244897959 0.2425
E05000377 0.128712871287 0.2218
E05000378 0.0707070707071 0.2205
E05000379 0.0416666666667 0.2408
E05000380 0.0927835051546 0.2781
E05000381 0.104761904762 0.2114
E05000416 0.0243902439024 0.2967
E05000417 0.116279069767 0.1832
E05000418 0.0666666666667 0.1804
E05000419 0.105263157895 0.198
E05000420 0.128 0.199
E05000421 0.0472440944882 0.2097
E05000422 0.0891089108911 0.2502
E05000423 0.118644067797 0.1701
E05000424 0.138888888889 0.2315
E05000425 0.0797101449275 0.2012
E05000426 0.064 0.2159
E05000427 0.157894736842 0.2541
E05000428 0.146551724138 0.2091
E05000429 0.0862068965517 0.2297
E05000430 0.125 0.1921
E05000431 0.296296296296 0.2658
E05000432 0.165217391304 0.2168
E05000433 0.0315789473684 0.2047
E05000434 0.106796116505 0.2185
E05000435 0.117647058824 0.1963
E05000436 0.135135135135 0.2141
E05000455 0.130952380952 0.2654
E05000456 0.680555555556 0.4299
E05000457 0.0795454545455 0.3137
E05000458 0.277108433735 0.4897
E05000459 0.0933333333333 0.242
E05000460 0.231707317073 0.4557
E05000461 0.25 0.3547
E05000462 0.0533333333333 0.272
E05000463 0.192307692308 0.4347
E05000464 0.297297297297 0.4189
E05000465 0.6 0.5177
E05000466 0.315068493151 0.2946
E05000467 0.301369863014 0.4562
E05000468 0.459459459459 0.504
E05000469 0.106666666667 0.3029
E05000470 0.428571428571 0.5141
E05000471 0.0512820512821 0.2616
E05000472 0.738461538462 0.2729
E05000473 0.266666666667 0.3564
E05000474 0.0952380952381 0.25
E05000590 0.174757281553 0.389
E05000591 0.147368421053 0.4035
E05000592 0.303921568627 0.3798
E05000593 0.765432098765 0.5539
E05000594 0.792682926829 0.5604
E05000595 0.302083333333 0.3868
E05000596 0.115044247788 0.3344
E05000597 0.390243902439 0.4492
E05000598 0.619047619048 0.5517
E05000599 0.174311926606 0.3082
E05000600 0.159574468085 0.4
E05000601 0.266666666667 0.2857
E05000602 0.709302325581 0.5583
E05000603 0.29203539823 0.3645
E05000604 0.196078431373 0.3941
E05000605 0.205882352941 0.3318
E05000606 0.191919191919 0.3178
E05000607 0.494117647059 0.542
E05000608 0.30612244898 0.3052
