wards KBIfraction originalfration
E05000064 1.0 0.719733079123
E05000065 1.0 0.504658385093
E05000066 1.0 0.721236925875
E05000067 1.0 0.767461669506
E05000068 1.0 0.715607401448
E05000069 1.0 0.672727272727
E05000070 0.987804878049 0.632278481013
E05000072 1.0 0.674063116371
E05000071 1.0 0.615341545353
E05000073 1.0 0.697085523172
E05000074 1.0 0.642105263158
E05000075 1.0 0.476277372263
E05000076 1.0 0.699814986124
E05000077 1.0 0.570068746695
E05000078 1.0 0.702725020644
E05000079 1.0 0.46115819209
E05000080 1.0 0.642380708055
E05000083 1.0 0.730158730159
E05000081 1.0 0.766731898239
E05000082 1.0 0.666666666667
E05000084 1.0 0.348725017229
E05000106 1.0 0.746629986245
E05000107 0.973684210526 0.834090909091
E05000108 1.0 0.696798493409
E05000109 1.0 0.553546199491
E05000110 1.0 0.750751571468
E05000111 1.0 0.748514851485
E05000112 1.0 0.431309041835
E05000113 1.0 0.612222823148
E05000114 1.0 0.618019709057
E05000115 0.99173553719 0.636661978434
E05000116 1.0 0.257723233178
E05000117 0.95 0.835494327391
E05000118 1.0 0.779539641944
E05000119 1.0 0.740909090909
E05000120 1.0 0.66173245614
E05000121 0.986301369863 0.585213032581
E05000122 0.983050847458 0.733528550512
E05000123 1.0 0.33495423341
E05000124 1.0 0.783337441459
E05000125 1.0 0.598984771574
E05000126 1.0 0.724990633196
E05000127 1.0 0.739893211289
E05000085 1.0 0.32418879056
E05000086 1.0 0.37127284386
E05000087 1.0 0.396256471525
E05000088 1.0 0.324955116697
E05000089 1.0 0.286690647482
E05000090 1.0 0.439052795031
E05000091 0.983193277311 0.180406212664
E05000092 1.0 0.263053797468
E05000093 1.0 0.631230393865
E05000094 1.0 0.233846153846
E05000095 1.0 0.33681462141
E05000096 1.0 0.499654696133
E05000097 1.0 0.416778074866
E05000098 1.0 0.35325016415
E05000099 1.0 0.46296870158
E05000100 0.823008849558 0.167151162791
E05000101 1.0 0.358554873892
E05000102 0.965811965812 0.32802124834
E05000103 1.0 0.37489504618
E05000104 0.913043478261 0.35253164557
E05000105 1.0 0.263768115942
E05000285 0.988095238095 0.682179793158
E05000286 0.989690721649 0.687210545066
E05000287 1.0 0.475022301517
E05000288 0.989898989899 0.456838021339
E05000289 1.0 0.52043212776
E05000290 1.0 0.617889908257
E05000291 1.0 0.705290611028
E05000292 0.974358974359 0.616279069767
E05000293 0.988095238095 0.451473136915
E05000294 1.0 0.486361534905
E05000295 1.0 0.614096573209
E05000296 1.0 0.389110225764
E05000297 0.948717948718 0.676143386897
E05000298 0.935064935065 0.677984274482
E05000299 1.0 0.487635574837
E05000300 0.975903614458 0.533942040492
E05000301 1.0 0.391091131998
E05000302 1.0 0.415019762846
E05000303 0.977272727273 0.723285486443
E05000304 1.0 0.396990140114
E05000305 0.987179487179 0.481278923012
E05000043 1.0 0.521698407743
E05000044 0.976744186047 0.322622107969
E05000045 1.0 0.565443425076
E05000046 1.0 0.329398324448
E05000047 1.0 0.395755305868
E05000048 1.0 0.545086119554
E05000049 1.0 0.338443737345
E05000050 1.0 0.735628742515
E05000051 1.0 0.716028840821
E05000052 0.99173553719 0.759516933578
E05000053 1.0 0.705206004471
E05000054 1.0 0.622624963461
E05000055 1.0 0.718048780488
E05000056 1.0 0.576736672052
E05000057 1.0 0.646855010661
E05000058 1.0 0.631455399061
E05000059 1.0 0.67614379085
E05000060 0.991596638655 0.481170245876
E05000061 1.0 0.459441489362
E05000062 1.0 0.554902680867
E05000063 1.0 0.436090225564
E05000128 1.0 0.49048013245
E05000129 0.989898989899 0.320322180917
E05000130 1.0 0.325885978428
E05000131 1.0 0.184009642427
E05000132 1.0 0.388611803824
E05000133 1.0 0.622854340363
E05000134 1.0 0.244129554656
E05000135 0.933333333333 0.515430677107
E05000136 1.0 0.217145167812
E05000137 1.0 0.282340116279
E05000138 0.990909090909 0.267954640907
E05000139 1.0 0.163252240717
E05000140 1.0 0.254875886525
E05000141 0.989690721649 0.202052944354
E05000142 1.0 0.219079780498
E05000143 1.0 0.148532569792
E05000144 0.980769230769 0.46033703247
E05000145 1.0 0.368585977282
E05000026 1.0 0.203330411919
E05000027 1.0 0.374650512582
E05000028 1.0 0.296251511487
E05000029 1.0 0.385219097449
E05000030 1.0 0.487426035503
E05000031 1.0 0.264607118872
E05000032 1.0 0.185926404132
E05000033 0.974358974359 0.336833602585
E05000034 0.96 0.340255591054
E05000035 1.0 0.283454987835
E05000036 0.985915492958 0.336753731343
E05000037 1.0 0.370335820896
E05000038 0.986666666667 0.302485004284
E05000039 1.0 0.22799763733
E05000040 1.0 0.320450885668
E05000041 0.986842105263 0.374613003096
E05000042 1.0 0.407570977918
E05000475 0.991071428571 0.277653631285
E05000476 1.0 0.178922399187
E05000477 0.990740740741 0.220820189274
E05000478 1.0 0.279363593823
E05000479 1.0 0.279457125231
E05000480 0.982905982906 0.184644670051
E05000481 1.0 0.156915691569
E05000482 0.990476190476 0.186349693252
E05000483 1.0 0.184699453552
E05000484 1.0 0.174019607843
E05000485 1.0 0.180252230083
E05000486 0.991150442478 0.155865736125
E05000487 1.0 0.134007173133
E05000488 1.0 0.138759411976
E05000489 1.0 0.177368833203
E05000490 1.0 0.217779503106
E05000491 1.0 0.316074653823
E05000492 1.0 0.238422391858
E05000493 1.0 0.203993855607
E05000494 1.0 0.236572890026
E05000573 1.0 0.142031171443
E05000575 1.0 0.419038272816
E05000576 1.0 0.188838612368
E05000577 1.0 0.227467811159
E05000580 1.0 0.420049710025
E05000586 1.0 0.12
E05000587 0.976470588235 0.158333333333
E05000584 1.0 0.129680725266
E05000585 0.865384615385 0.435476516188
E05000588 1.0 0.166969972702
E05000589 0.90756302521 0.175859598854
E05000146 1.0 0.398491083676
E05000147 1.0 0.54247534203
E05000148 1.0 0.264398787471
E05000149 1.0 0.260006404099
E05000150 1.0 0.742681047766
E05000151 1.0 0.701206529454
E05000152 1.0 0.564814814815
E05000153 1.0 0.508174841508
E05000154 0.931506849315 0.345563139932
E05000155 1.0 0.670153417015
E05000156 1.0 0.702484889187
E05000157 0.866666666667 0.449447748513
E05000158 1.0 0.351605087826
E05000159 1.0 0.661043921069
E05000160 1.0 0.754257907543
E05000161 1.0 0.253914988814
E05000162 1.0 0.76402640264
E05000163 1.0 0.645999409507
E05000164 1.0 0.277513479226
E05000165 1.0 0.249827228749
E05000166 1.0 0.314347961407
E05000167 1.0 0.433882713683
E05000168 1.0 0.262373096447
E05000169 0.991596638655 0.293230445458
E05000555 1.0 0.553370786517
E05000556 1.0 0.641414141414
E05000557 1.0 0.691662990737
E05000558 1.0 0.599171652094
E05000559 1.0 0.668181818182
E05000560 1.0 0.713101160862
E05000561 1.0 0.688278231
E05000562 0.952941176471 0.443047918303
E05000563 0.9875 0.622598353156
E05000564 1.0 0.465614430665
E05000565 0.987179487179 0.594444444444
E05000566 1.0 0.577216676453
E05000567 1.0 0.587209302326
E05000568 1.0 0.583333333333
E05000569 1.0 0.57521672616
E05000570 1.0 0.61208677686
E05000571 1.0 0.470461095101
E05000572 1.0 0.636401849517
E05000170 0.974576271186 0.369215291751
E05000171 1.0 0.48158404874
E05000172 1.0 0.246765249538
E05000173 1.0 0.56036036036
E05000174 1.0 0.501339584729
E05000175 1.0 0.319269521411
E05000176 0.982142857143 0.355148883375
E05000177 1.0 0.308066971081
E05000178 1.0 0.438256658596
E05000179 1.0 0.588688946015
E05000180 1.0 0.352108341028
E05000181 1.0 0.273824257426
E05000183 1.0 0.432888040712
E05000182 1.0 0.455852156057
E05000184 0.990909090909 0.389254385965
E05000185 1.0 0.315213554536
E05000186 1.0 0.274056443387
E05000187 0.991452991453 0.435737704918
E05000188 1.0 0.38535453943
E05000189 0.91 0.17718047175
E05000190 0.88785046729 0.169674117964
E05000191 1.0 0.573267037145
E05000192 1.0 0.435724331927
E05000324 1.0 0.321428571429
E05000325 0.990566037736 0.308922858159
E05000326 0.955357142857 0.594594594595
E05000327 1.0 0.738445378151
E05000328 0.989010989011 0.523178807947
E05000329 0.968421052632 0.77
E05000330 0.929824561404 0.749596122779
E05000331 0.945652173913 0.481974486966
E05000332 0.989361702128 0.608904408555
E05000333 0.9125 0.781205673759
E05000334 1.0 0.738527214514
E05000335 0.880952380952 0.732684824903
E05000336 1.0 0.690909090909
E05000337 1.0 0.337209302326
E05000338 0.936170212766 0.625761124122
E05000339 0.980392156863 0.287735849057
E05000340 0.989361702128 0.679984633116
E05000341 0.991452991453 0.523402113739
E05000342 0.971428571429 0.533884297521
E05000343 0.939759036145 0.743550250289
E05000344 1.0 0.334419551935
E05000345 1.0 0.511549295775
E05000193 1.0 0.271880819367
E05000194 1.0 0.537190082645
E05000195 1.0 0.515939904727
E05000196 1.0 0.655453951666
E05000197 1.0 0.170205109752
E05000198 1.0 0.300847457627
E05000199 0.982142857143 0.27910623285
E05000200 1.0 0.653189577718
E05000201 1.0 0.246502835539
E05000202 1.0 0.64493889063
E05000203 0.990291262136 0.288045695634
E05000204 1.0 0.216058960434
E05000205 1.0 0.350662589195
E05000206 0.981651376147 0.214069917997
E05000207 1.0 0.346764346764
E05000208 1.0 0.508050702295
E05000209 1.0 0.48392442824
E05000210 1.0 0.590440755581
E05000211 0.96 0.337516808606
E05000212 1.0 0.214024592888
E05000213 1.0 0.533492822967
E05000266 1.0 0.305153250253
E05000267 1.0 0.216722129784
E05000268 1.0 0.129679144385
E05000269 0.970297029703 0.274388254486
E05000270 0.978723404255 0.33217270195
E05000271 1.0 0.16384180791
E05000272 0.978947368421 0.408623417722
E05000273 1.0 0.159887798036
E05000274 1.0 0.299360795455
E05000275 1.0 0.164479850047
E05000276 0.89898989899 0.105238540692
E05000278 0.990990990991 0.2
E05000277 1.0 0.14571092832
E05000279 1.0 0.146232439336
E05000280 1.0 0.126202385533
E05000281 1.0 0.156575395295
E05000282 1.0 0.157114228457
E05000283 1.0 0.147321428571
E05000284 1.0 0.18989010989
E05000214 1.0 0.307974335472
E05000215 0.980769230769 0.424661746617
E05000216 1.0 0.286125089863
E05000217 1.0 0.622781675609
E05000218 1.0 0.5583081571
E05000219 1.0 0.611178614824
E05000220 0.986842105263 0.383820998279
E05000221 1.0 0.230234260615
E05000222 1.0 0.327503974563
E05000223 1.0 0.396622546782
E05000224 1.0 0.404264392324
E05000225 1.0 0.347378277154
E05000226 1.0 0.277777777778
E05000227 1.0 0.367811934901
E05000228 1.0 0.282688766114
E05000229 1.0 0.218003412969
E05000230 1.0 0.256939501779
E05000437 1.0 0.257482185273
E05000438 1.0 0.352841677943
E05000439 1.0 0.157262569832
E05000440 1.0 0.24081763015
E05000441 1.0 0.19738372093
E05000442 0.970873786408 0.326748531767
E05000443 1.0 0.191948238677
E05000444 1.0 0.254264055591
E05000445 0.990909090909 0.397367338544
E05000446 1.0 0.164400120882
E05000447 1.0 0.309996942831
E05000448 1.0 0.214569941843
E05000449 1.0 0.146172497402
E05000450 1.0 0.24165202109
E05000451 1.0 0.184786937475
E05000452 1.0 0.269350811486
E05000453 1.0 0.12776203966
E05000454 1.0 0.263945578231
E05000306 1.0 0.574712643678
E05000307 0.959183673469 0.791324350969
E05000308 1.0 0.641927083333
E05000309 0.947368421053 0.782217422606
E05000310 0.905660377358 0.546775130738
E05000311 1.0 0.746473645137
E05000312 1.0 0.690221857025
E05000313 1.0 0.734672849047
E05000314 0.967741935484 0.553888888889
E05000315 1.0 0.71061452514
E05000316 0.989898989899 0.725560538117
E05000317 0.990196078431 0.802627030764
E05000318 1.0 0.602732240437
E05000319 0.992063492063 0.636363636364
E05000320 1.0 0.730357801549
E05000321 0.980198019802 0.574570815451
E05000322 0.970873786408 0.758938444526
E05000323 0.960396039604 0.794500295683
E05000495 1.0 0.446700507614
E05000496 1.0 0.51656626506
E05000497 1.0 0.61199827363
E05000498 1.0 0.375931842386
E05000499 1.0 0.544222807678
E05000500 1.0 0.483105277855
E05000501 1.0 0.212992545261
E05000502 1.0 0.355361192096
E05000503 1.0 0.590196078431
E05000504 1.0 0.523608174771
E05000505 1.0 0.287157287157
E05000506 1.0 0.543886352106
E05000507 1.0 0.182002022245
E05000508 1.0 0.345527103425
E05000509 0.975609756098 0.718104062723
E05000510 1.0 0.324566017885
E05000511 1.0 0.462151394422
E05000512 1.0 0.307766059444
E05000513 0.895833333333 0.511802942183
E05000514 1.0 0.250778277413
E05000515 0.988636363636 0.453776435045
E05000416 1.0 0.324613555291
E05000417 1.0 0.199692780338
E05000418 1.0 0.434930215013
E05000419 1.0 0.366084425036
E05000420 1.0 0.115502686109
E05000421 1.0 0.254045307443
E05000422 1.0 0.228340675477
E05000423 1.0 0.182946573125
E05000424 1.0 0.218988218988
E05000425 1.0 0.258280254777
E05000426 0.976 0.251727901055
E05000427 1.0 0.26048
E05000428 1.0 0.291487247433
E05000429 1.0 0.259749303621
E05000430 1.0 0.264010366051
E05000431 1.0 0.265888010993
E05000432 1.0 0.257442489851
E05000433 1.0 0.301192504259
E05000434 1.0 0.268705270007
E05000435 1.0 0.152260842818
E05000436 1.0 0.21037371134
E05000534 1.0 0.152745552978
E05000535 1.0 0.145388788427
E05000536 0.992248062016 0.261572052402
E05000537 1.0 0.248596631917
E05000538 1.0 0.315129151292
E05000539 0.979591836735 0.247916666667
E05000540 1.0 0.189552238806
E05000541 1.0 0.159155733029
E05000542 1.0 0.297983870968
E05000543 1.0 0.176444640494
E05000544 1.0 0.171011470282
E05000545 1.0 0.150074294205
E05000546 1.0 0.124601910828
E05000547 1.0 0.21728
E05000548 0.983606557377 0.380210719194
E05000549 1.0 0.347262247839
E05000550 1.0 0.289023717595
E05000551 1.0 0.172349194455
E05000552 1.0 0.441450269476
E05000553 1.0 0.147713598075
E05000554 0.876404494382 0.41765071473
E05000455 1.0 0.428453608247
E05000456 1.0 0.519707436002
